#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1]
0.120625;-0.001196;-0.002113;-0.000588;0.000072;0.000847;0.002045;0.001337;0.000265;0.000525;0.000735;-0.000641;-0.000631;-16.561569;40.447521;-6.862975;25.805969;25.572391;-0.672742;-0.276648;0.432712;0.000288;0.429332;-0.001078
0.120725;-0.001204;-0.002080;-0.000594;0.000106;0.000839;0.002043;0.001319;0.000246;0.000500;0.000742;-0.000671;-0.000592;-21.104860;43.583191;-8.880944;26.706230;25.458613;-0.662968;-0.283943;0.433851;0.001045;0.430407;-0.000351
0.120825;-0.001208;-0.002047;-0.000598;0.000141;0.000831;0.002033;0.001308;0.000229;0.000469;0.000749;-0.000701;-0.000558;-20.360991;39.356522;-9.510367;27.289881;25.232528;-0.657769;-0.293165;0.431400;0.000633;0.427941;-0.000772
0.120925;-0.001208;-0.002014;-0.000605;0.000174;0.000811;0.002000;0.001323;0.000223;0.000437;0.000760;-0.000729;-0.000526;-20.082520;38.624100;-9.090752;27.724751;25.157008;-0.647920;-0.296315;0.430805;0.000676;0.427294;-0.000756
0.121025;-0.001182;-0.001983;-0.000597;0.000180;0.000781;0.001947;0.001357;0.000225;0.000421;0.000768;-0.000727;-0.000507;-22.474331;43.983742;-6.233552;27.789600;26.623100;-0.573480;-0.272184;0.433503;0.002249;0.429713;0.000695
0.121125;-0.001115;-0.001961;-0.000563;0.000142;0.000762;0.001906;0.001379;0.000219;0.000415;0.000766;-0.000675;-0.000512;-32.655731;54.958591;-6.546356;27.507320;29.636053;-0.451665;-0.231731;0.439239;0.005206;0.434951;0.003444
0.121225;-0.001057;-0.001941;-0.000530;0.000104;0.000744;0.001870;0.001394;0.000210;0.000411;0.000764;-0.000619;-0.000511;-29.291180;51.353710;-11.375750;28.178699;32.644368;-0.352689;-0.197971;0.437060;0.002750;0.432377;0.000856
0.121325;-0.001001;-0.001924;-0.000499;0.000065;0.000730;0.001844;0.001405;0.000205;0.000413;0.000761;-0.000563;-0.000509;-34.177792;58.716061;-13.080910;28.678419;36.156378;-0.261877;-0.168068;0.440557;0.003704;0.435379;0.001618
0.121425;-0.000951;-0.001906;-0.000466;0.000028;0.000720;0.001826;0.001405;0.000192;0.000414;0.000757;-0.000505;-0.000504;-37.858959;58.014160;-9.517997;30.044081;39.312186;-0.191859;-0.145477;0.439504;0.005875;0.433995;0.003647
0.121526;-0.000920;-0.001883;-0.000451;0.000017;0.000717;0.001814;0.001408;0.000180;0.000401;0.000739;-0.000475;-0.000489;-33.803951;48.988609;-14.145210;33.233158;41.199182;-0.152201;-0.136958;0.433280;0.003273;0.427695;0.001050
0.121626;-0.000949;-0.001843;-0.000444;0.000050;0.000702;0.001793;0.001528;0.000278;0.000434;0.000785;-0.000461;-0.000439;-41.070930;51.117199;-17.689060;42.613480;55.798531;-0.001617;-0.095563;0.429585;0.004389;0.422529;0.001588
0.121726;-0.000967;-0.001798;-0.000450;0.000074;0.000670;0.001734;0.001592;0.000319;0.000463;0.000816;-0.000476;-0.000434;-32.430660;42.290020;-18.112490;53.615028;60.104858;0.028429;-0.084412;0.419481;0.001672;0.412520;-0.001047
0.121826;-0.000987;-0.001755;-0.000451;0.000106;0.000657;0.001709;0.001679;0.000396;0.000507;0.000848;-0.000483;-0.000411;-32.281891;40.336891;-19.417110;56.552341;70.743989;0.087168;-0.068968;0.416989;0.001237;0.409544;-0.001618
0.121926;-0.001003;-0.001716;-0.000459;0.000135;0.000640;0.001671;0.001735;0.000446;0.000547;0.000877;-0.000496;-0.000403;-28.024700;46.432770;-34.321091;56.628639;76.929921;0.113689;-0.060832;0.420056;-0.004505;0.412642;-0.007161
0.122026;-0.001000;-0.001678;-0.000444;0.000146;0.000639;0.001646;0.001795;0.000509;0.000600;0.000903;-0.000475;-0.000395;-31.126040;54.382568;-42.110680;62.873280;87.529306;0.152731;-0.050267;0.420925;-0.005910;0.413366;-0.008525
0.122126;-0.000966;-0.001655;-0.000406;0.000114;0.000649;0.001634;0.001840;0.000570;0.000678;0.000920;-0.000395;-0.000402;-33.208858;57.266479;-51.738949;70.529358;100.590009;0.190709;-0.038157;0.418494;-0.008171;0.410905;-0.010645
0.122226;-0.000933;-0.001638;-0.000372;0.000082;0.000662;0.001645;0.001852;0.000606;0.000744;0.000927;-0.000328;-0.000411;-30.401251;58.807610;-55.107319;70.762047;110.463099;0.214121;-0.031163;0.419160;-0.010022;0.411806;-0.012232
0.122326;-0.000897;-0.001615;-0.000330;0.000054;0.000686;0.001678;0.001854;0.000656;0.000809;0.000937;-0.000259;-0.000412;-19.434031;55.839779;-60.733978;68.873779;123.145759;0.238885;-0.025321;0.418610;-0.014994;0.411459;-0.016856
0.122426;-0.000859;-0.001591;-0.000289;0.000027;0.000707;0.001707;0.001830;0.000664;0.000829;0.000935;-0.000201;-0.000412;-19.468361;53.554790;-62.111080;68.160431;130.413204;0.253505;-0.022915;0.417809;-0.015397;0.411137;-0.016982
0.122526;-0.000847;-0.001563;-0.000261;0.000024;0.000735;0.001750;0.001892;0.000850;0.001019;0.000964;-0.000122;-0.000375;-16.920151;53.756969;-62.702358;65.101059;158.426149;0.283461;-0.013822;0.419471;-0.016338;0.412545;-0.017669
0.122626;-0.000686;-0.001305;-0.000142;0.000098;0.000781;0.001768;0.001864;0.000684;0.000814;0.000978;-0.000067;-0.000201;5.369067;39.036091;-52.620140;48.568199;178.704118;0.323263;-0.016927;0.420395;-0.019996;0.414019;-0.020936
0.122726;-0.000627;-0.001207;-0.000114;0.000148;0.000792;0.001772;0.001880;0.000699;0.000846;0.001006;-0.000038;-0.000107;16.919941;27.942980;-46.783669;41.701771;196.773717;0.339760;-0.014397;0.418241;-0.021708;0.412644;-0.022326
0.122826;-0.000610;-0.001132;-0.000093;0.000196;0.000803;0.001782;0.001928;0.000746;0.000888;0.001026;-0.000014;-0.000018;23.580379;32.570190;-48.423988;31.852249;214.357937;0.350789;-0.012528;0.425617;-0.024195;0.420354;-0.024463
0.122926;-0.000595;-0.001066;-0.000080;0.000242;0.000809;0.001783;0.001966;0.000784;0.000912;0.001048;-0.000007;0.000050;30.553631;37.197411;-50.834869;21.197821;227.726985;0.358252;-0.011478;0.433404;-0.027008;0.428413;-0.026944
0.123026;-0.000601;-0.001047;-0.000076;0.000258;0.000809;0.001775;0.001993;0.000806;0.000929;0.001052;0.000008;0.000081;32.899658;37.388142;-50.934052;18.516100;233.207666;0.360582;-0.010692;0.434868;-0.027740;0.430359;-0.027492
0.123126;-0.000578;-0.001047;-0.000056;0.000224;0.000806;0.001761;0.001995;0.000792;0.000945;0.001048;0.000062;0.000079;35.318169;39.905842;-51.517700;15.044730;234.974939;0.362167;-0.009227;0.437920;-0.028640;0.433681;-0.028220
0.123226;-0.000572;-0.001069;-0.000049;0.000185;0.000800;0.001748;0.001985;0.000771;0.000953;0.001039;0.000103;0.000056;37.015709;39.451889;-52.849030;16.574421;231.777862;0.360942;-0.008224;0.436909;-0.029548;0.433046;-0.028996
0.123326;-0.000554;-0.001079;-0.000033;0.000147;0.000797;0.001741;0.001965;0.000747;0.000960;0.001030;0.000150;0.000046;39.739399;40.649700;-53.051201;9.589733;230.543853;0.361308;-0.007073;0.441078;-0.030424;0.437219;-0.029751
0.123426;-0.000568;-0.001111;-0.000023;0.000110;0.000801;0.001749;0.001935;0.000734;0.000978;0.001023;0.000200;0.000032;40.780800;37.430099;-55.080620;15.475790;228.261368;0.359978;-0.005990;0.436438;-0.031345;0.432936;-0.030561
0.123526;-0.000605;-0.001145;-0.000036;0.000089;0.000791;0.001750;0.001883;0.000705;0.000975;0.001012;0.000199;0.000008;35.390652;37.857349;-53.493710;21.811991;219.169576;0.355439;-0.006038;0.433427;-0.029254;0.430190;-0.028554
0.123626;-0.000693;-0.001188;-0.000080;0.000111;0.000764;0.001727;0.001831;0.000664;0.000923;0.001000;0.000139;0.000005;39.472370;42.885109;-56.171619;13.129760;202.716128;0.346300;-0.007672;0.440413;-0.031279;0.437041;-0.030546
0.123726;-0.000747;-0.001197;-0.000108;0.000141;0.000754;0.001717;0.001802;0.000651;0.000913;0.001006;0.000106;0.000016;40.242939;36.033932;-57.346539;22.994539;196.916230;0.342497;-0.008365;0.431896;-0.031862;0.428884;-0.031153
0.123826;-0.000825;-0.001235;-0.000155;0.000161;0.000729;0.001688;0.001756;0.000619;0.000878;0.000995;0.000041;0.000002;33.807560;32.303169;-53.364010;29.731279;181.348276;0.331352;-0.010209;0.426562;-0.028741;0.423820;-0.028249
0.123926;-0.000881;-0.001251;-0.000188;0.000189;0.000716;0.001672;0.001721;0.000598;0.000849;0.000991;-0.000012;-0.000002;30.484961;32.154388;-53.978168;30.200491;171.516715;0.323510;-0.012199;0.426247;-0.027929;0.423501;-0.027536
0.124026;-0.000922;-0.001281;-0.000217;0.000189;0.000706;0.001651;0.001669;0.000558;0.000805;0.000975;-0.000045;-0.000017;24.289909;37.697128;-51.487179;28.247370;158.619249;0.312810;-0.014188;0.430067;-0.025326;0.427240;-0.025106
0.124126;-0.000929;-0.001319;-0.000215;0.000150;0.000709;0.001648;0.001620;0.000522;0.000794;0.000964;-0.000020;-0.000049;24.289909;34.649200;-51.403259;29.387960;151.011918;0.305846;-0.014168;0.427932;-0.025301;0.425161;-0.025127
0.124226;-0.000941;-0.001358;-0.000211;0.000111;0.000707;0.001641;0.001578;0.000493;0.000790;0.000957;0.000015;-0.000070;28.013050;33.603970;-51.388000;29.502399;144.505906;0.299139;-0.013253;0.427342;-0.026412;0.424548;-0.026240
0.124326;-0.000939;-0.001385;-0.000203;0.000071;0.000702;0.001632;0.001557;0.000481;0.000794;0.000950;0.000058;-0.000086;25.041410;34.134220;-50.434330;30.570511;141.598412;0.295999;-0.011479;0.427068;-0.025236;0.424197;-0.025118
0.124426;-0.000943;-0.001420;-0.000203;0.000028;0.000681;0.001604;0.001535;0.000460;0.000800;0.000939;0.000095;-0.000105;23.263760;34.111328;-49.061039;31.806471;135.205059;0.288408;-0.009161;0.426426;-0.024291;0.423563;-0.024199
0.124526;-0.000959;-0.001447;-0.000215;0.000009;0.000658;0.001575;0.001525;0.000453;0.000792;0.000919;0.000095;-0.000112;16.683430;34.584351;-45.452351;33.393379;128.287125;0.278762;-0.008381;0.425859;-0.021238;0.423012;-0.021227
0.124626;-0.000999;-0.001452;-0.000248;0.000036;0.000636;0.001545;0.001517;0.000451;0.000788;0.000917;0.000056;-0.000103;16.580429;36.491692;-45.589680;33.465858;122.502652;0.269353;-0.008934;0.426793;-0.021248;0.423908;-0.021230
0.124726;-0.001037;-0.001455;-0.000280;0.000065;0.000620;0.001519;0.001513;0.000459;0.000787;0.000908;0.000013;-0.000085;8.108012;37.521660;-43.632740;33.072941;117.907641;0.260744;-0.009805;0.427518;-0.018123;0.424586;-0.018196
0.124826;-0.001082;-0.001465;-0.000316;0.000092;0.000604;0.001487;0.001507;0.000460;0.000772;0.000899;-0.000035;-0.000078;13.559200;35.976711;-42.560810;34.057129;110.871075;0.246778;-0.011395;0.426230;-0.019435;0.423362;-0.019478
0.124926;-0.001107;-0.001460;-0.000341;0.000123;0.000597;0.001463;0.001506;0.000471;0.000772;0.000899;-0.000066;-0.000055;5.525469;37.697128;-40.230042;32.481670;109.145111;0.242926;-0.011844;0.427909;-0.016330;0.424913;-0.016471
0.125026;-0.001123;-0.001472;-0.000357;0.000131;0.000594;0.001442;0.001502;0.000470;0.000771;0.000889;-0.000089;-0.000063;13.471460;35.694420;-41.324860;31.398300;104.941650;0.233222;-0.012862;0.427441;-0.019039;0.424446;-0.019120
0.125126;-0.001097;-0.001486;-0.000339;0.000096;0.000604;0.001434;0.001496;0.000475;0.000793;0.000881;-0.000046;-0.000079;12.597900;37.689499;-43.686150;29.773239;106.403500;0.236556;-0.010387;0.429285;-0.019485;0.426095;-0.019572
0.125226;-0.001072;-0.001502;-0.000319;0.000064;0.000613;0.001428;0.001475;0.000463;0.000793;0.000872;-0.000007;-0.000092;19.197309;36.732021;-44.540642;28.472429;105.798621;0.237044;-0.008881;0.429460;-0.021718;0.426194;-0.021749
0.125326;-0.001042;-0.001507;-0.000290;0.000035;0.000629;0.001439;0.001454;0.000464;0.000818;0.000870;0.000041;-0.000106;13.501980;36.922749;-40.798431;30.307301;109.238492;0.245201;-0.006892;0.428623;-0.018890;0.425205;-0.018981
0.125426;-0.001008;-0.001511;-0.000263;0.000006;0.000643;0.001454;0.001426;0.000462;0.000837;0.000864;0.000091;-0.000114;6.570693;39.188671;-41.183708;29.254440;112.513634;0.253255;-0.005006;0.430314;-0.016929;0.426717;-0.017028
0.125526;-0.001012;-0.001524;-0.000258;-0.000002;0.000653;0.001466;0.001404;0.000457;0.000835;0.000853;0.000096;-0.000122;14.634940;39.051350;-42.717220;27.015221;110.856120;0.250110;-0.005792;0.431385;-0.019805;0.427782;-0.019800
0.125626;-0.001032;-0.001511;-0.000278;0.000037;0.000655;0.001469;0.001384;0.000456;0.000822;0.000848;0.000057;-0.000097;11.369570;38.902569;-39.688351;27.156370;109.444492;0.248187;-0.008029;0.431237;-0.017919;0.427651;-0.017962
0.125726;-0.001063;-0.001510;-0.000304;0.000075;0.000659;0.001471;0.001365;0.000460;0.000815;0.000847;0.000014;-0.000089;7.753246;38.208302;-40.031681;27.274620;106.713299;0.241737;-0.010557;0.430823;-0.016938;0.427290;-0.017003
0.125826;-0.001113;-0.001526;-0.000346;0.000107;0.000648;0.001446;0.001344;0.000440;0.000771;0.000835;-0.000053;-0.000096;10.881290;40.630630;-40.050751;27.266991;95.684481;0.215651;-0.015283;0.432061;-0.017881;0.428780;-0.017940
0.125926;-0.001148;-0.001523;-0.000371;0.000144;0.000644;0.001425;0.001346;0.000455;0.000762;0.000835;-0.000084;-0.000067;10.221350;40.134720;-39.776089;26.931299;94.183322;0.210871;-0.016346;0.431979;-0.017601;0.428672;-0.017695
0.126026;-0.001160;-0.001527;-0.000383;0.000155;0.000640;0.001399;0.001357;0.000472;0.000774;0.000833;-0.000083;-0.000057;10.286200;39.009380;-37.994629;26.271360;94.304377;0.210039;-0.015036;0.431742;-0.017086;0.428359;-0.017211
0.126126;-0.001145;-0.001552;-0.000377;0.000117;0.000636;0.001370;0.001357;0.000468;0.000785;0.000816;-0.000050;-0.000081;11.335240;39.722729;-38.715611;26.305691;91.287385;0.201589;-0.012670;0.432088;-0.017617;0.428724;-0.017734
0.126226;-0.001135;-0.001587;-0.000374;0.000076;0.000631;0.001342;0.001346;0.000471;0.000804;0.000803;-0.000015;-0.000109;9.816992;39.001751;-36.495461;26.473539;87.731145;0.189924;-0.009344;0.431635;-0.016496;0.428322;-0.016634
0.126327;-0.001123;-0.001613;-0.000367;0.000038;0.000628;0.001319;0.001330;0.000463;0.000818;0.000793;0.000026;-0.000123;6.814834;39.112381;-35.969040;26.988520;85.299751;0.182801;-0.005618;0.431429;-0.015439;0.428121;-0.015581
0.126427;-0.001103;-0.001639;-0.000358;-0.000001;0.000628;0.001299;0.001312;0.000457;0.000818;0.000776;0.000058;-0.000146;8.378855;39.707470;-34.782669;25.664820;81.870875;0.172086;-0.003268;0.432407;-0.015552;0.429121;-0.015670
0.126527;-0.001106;-0.001663;-0.000365;-0.000016;0.000620;0.001281;0.001291;0.000458;0.000829;0.000764;0.000060;-0.000163;11.113990;36.613762;-34.679668;25.550381;77.526964;0.154872;-0.001676;0.430889;-0.016341;0.427708;-0.016427
