#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1]
0.490095;-0.000205;0.000086;0.000497;0.000416;-0.000461;-0.000226;-0.000563;-0.000605;0.000377;0.000274;-0.000012;0.000109;3.522759;32.043770;-1.938214;4.779413;-12.231903;0.020707;-0.107672;0.439144;-0.004255;0.437972;-0.004711
0.490195;-0.000210;0.000085;0.000491;0.000416;-0.000470;-0.000240;-0.000550;-0.000597;0.000381;0.000276;-0.000014;0.000113;3.526573;32.047581;-1.938214;4.783228;-12.383882;0.032051;-0.114444;0.439144;-0.004256;0.437969;-0.004712
0.490295;-0.000186;0.000072;0.000508;0.000377;-0.000472;-0.000247;-0.000544;-0.000595;0.000396;0.000272;0.000029;0.000099;3.522759;32.047581;-1.938214;4.787043;-11.297708;-0.010493;-0.151140;0.439142;-0.004255;0.438077;-0.004669
0.490395;-0.000160;0.000061;0.000524;0.000339;-0.000472;-0.000251;-0.000541;-0.000595;0.000411;0.000267;0.000071;0.000085;3.522759;32.047581;-1.938214;4.787043;-10.197314;-0.064277;-0.193231;0.439142;-0.004255;0.438184;-0.004630
0.490495;-0.000134;0.000050;0.000542;0.000302;-0.000471;-0.000252;-0.000541;-0.000597;0.000424;0.000263;0.000111;0.000070;3.522759;32.047581;-1.938214;4.783228;-9.034111;-0.137226;-0.244665;0.439144;-0.004255;0.438297;-0.004590
0.490595;-0.000107;0.000040;0.000560;0.000266;-0.000468;-0.000250;-0.000544;-0.000601;0.000436;0.000258;0.000152;0.000055;3.522759;32.047581;-1.938214;4.783228;-7.888591;-0.232112;-0.306855;0.439144;-0.004255;0.438404;-0.004550
0.490695;-0.000102;0.000039;0.000562;0.000261;-0.000467;-0.000248;-0.000547;-0.000601;0.000437;0.000257;0.000155;0.000050;3.522759;32.047581;-1.938214;4.783228;-7.894089;-0.232403;-0.308145;0.439144;-0.004255;0.438403;-0.004554
0.490795;-0.000125;0.000051;0.000544;0.000297;-0.000470;-0.000246;-0.000548;-0.000596;0.000426;0.000261;0.000112;0.000062;3.526573;32.043770;-1.934399;4.783228;-9.101761;-0.134374;-0.241690;0.439142;-0.004255;0.438288;-0.004602
0.490895;-0.000148;0.000063;0.000527;0.000333;-0.000472;-0.000242;-0.000552;-0.000594;0.000413;0.000265;0.000069;0.000073;3.522759;32.047581;-1.938214;4.783228;-10.251628;-0.063827;-0.189727;0.439144;-0.004255;0.438186;-0.004646
0.490995;-0.000170;0.000076;0.000511;0.000371;-0.000472;-0.000235;-0.000558;-0.000593;0.000400;0.000269;0.000026;0.000085;3.522759;32.047581;-1.938214;4.783228;-11.319229;-0.012371;-0.146888;0.439144;-0.004255;0.438093;-0.004685
0.491096;-0.000193;0.000089;0.000496;0.000410;-0.000470;-0.000226;-0.000566;-0.000593;0.000386;0.000273;-0.000018;0.000096;3.522759;32.047581;-1.934399;4.783228;-12.363328;0.028665;-0.110607;0.439144;-0.004254;0.438006;-0.004718
0.491196;-0.000192;0.000093;0.000498;0.000419;-0.000463;-0.000212;-0.000580;-0.000601;0.000380;0.000275;-0.000026;0.000096;3.526573;32.047581;-1.938214;4.787043;-12.143937;0.015009;-0.100998;0.439142;-0.004256;0.438032;-0.004705
0.491296;-0.000164;0.000086;0.000522;0.000391;-0.000446;-0.000191;-0.000602;-0.000616;0.000384;0.000270;0.000011;0.000080;3.522759;32.043770;-1.938214;4.783228;-10.720610;-0.059100;-0.119068;0.439142;-0.004255;0.438165;-0.004649
0.491396;-0.000136;0.000078;0.000548;0.000363;-0.000428;-0.000168;-0.000625;-0.000633;0.000387;0.000265;0.000048;0.000064;3.526573;32.047581;-1.938214;4.783228;-9.226241;-0.162103;-0.141626;0.439144;-0.004256;0.438303;-0.004594
0.491496;-0.000112;0.000068;0.000569;0.000332;-0.000418;-0.000157;-0.000637;-0.000644;0.000392;0.000261;0.000089;0.000052;3.518944;32.043770;-1.942029;4.771784;-7.951969;-0.276585;-0.180662;0.439148;-0.004255;0.438421;-0.004547
0.491596;-0.000091;0.000055;0.000588;0.000297;-0.000413;-0.000156;-0.000638;-0.000650;0.000402;0.000256;0.000132;0.000042;3.507500;32.039951;-1.953473;4.760340;-6.846069;-0.404726;-0.241060;0.439152;-0.004255;0.438524;-0.004507
0.491696;-0.000096;0.000050;0.000586;0.000288;-0.000420;-0.000171;-0.000623;-0.000644;0.000406;0.000255;0.000141;0.000046;3.518944;32.043770;-1.942029;4.779413;-7.117341;-0.361783;-0.251909;0.439144;-0.004255;0.438489;-0.004519
0.491796;-0.000127;0.000056;0.000561;0.000317;-0.000436;-0.000192;-0.000600;-0.000630;0.000401;0.000260;0.000105;0.000064;3.522759;32.047581;-1.938214;4.779413;-8.606589;-0.200072;-0.203428;0.439146;-0.004255;0.438354;-0.004576
0.491896;-0.000157;0.000064;0.000537;0.000346;-0.000452;-0.000212;-0.000578;-0.000616;0.000396;0.000265;0.000068;0.000082;3.522759;32.047581;-1.938214;4.783228;-9.939625;-0.095494;-0.170187;0.439144;-0.004255;0.438231;-0.004625
0.491996;-0.000184;0.000073;0.000514;0.000376;-0.000466;-0.000229;-0.000558;-0.000603;0.000392;0.000270;0.000030;0.000097;3.522759;32.047581;-1.934399;4.783228;-11.198517;-0.019819;-0.143935;0.439144;-0.004254;0.438121;-0.004669
0.492096;-0.000210;0.000082;0.000492;0.000407;-0.000478;-0.000244;-0.000540;-0.000592;0.000386;0.000274;-0.000009;0.000112;3.518944;32.047581;-1.934399;4.783228;-12.501128;0.040717;-0.120353;0.439144;-0.004252;0.438012;-0.004711
0.492196;-0.000212;0.000084;0.000488;0.000408;-0.000484;-0.000252;-0.000530;-0.000588;0.000389;0.000275;-0.000013;0.000114;3.522759;32.043770;-1.938214;4.783228;-12.507416;0.044410;-0.123311;0.439142;-0.004255;0.438019;-0.004709
0.492296;-0.000185;0.000074;0.000506;0.000372;-0.000482;-0.000254;-0.000528;-0.000591;0.000403;0.000271;0.000027;0.000098;3.522759;32.043770;-1.938214;4.783228;-11.261383;-0.005975;-0.157817;0.439142;-0.004255;0.438137;-0.004663
0.492396;-0.000157;0.000064;0.000525;0.000336;-0.000478;-0.000252;-0.000528;-0.000595;0.000415;0.000266;0.000066;0.000083;3.522759;32.047581;-1.938214;4.783228;-9.989497;-0.071779;-0.198190;0.439144;-0.004255;0.438254;-0.004618
0.492496;-0.000129;0.000056;0.000544;0.000301;-0.000473;-0.000247;-0.000532;-0.000602;0.000426;0.000261;0.000106;0.000068;3.522759;32.047581;-1.938214;4.783228;-8.675725;-0.162160;-0.249332;0.439144;-0.004255;0.438371;-0.004573
0.492596;-0.000101;0.000047;0.000565;0.000267;-0.000466;-0.000240;-0.000540;-0.000610;0.000436;0.000257;0.000144;0.000052;3.522759;32.043770;-1.938214;4.779413;-7.360287;-0.286358;-0.315562;0.439144;-0.004255;0.438487;-0.004527
0.492696;-0.000096;0.000049;0.000569;0.000264;-0.000461;-0.000231;-0.000547;-0.000614;0.000435;0.000255;0.000146;0.000047;3.522759;32.047581;-1.934399;4.783228;-7.188212;-0.309439;-0.316617;0.439144;-0.004254;0.438501;-0.004522
0.492796;-0.000118;0.000062;0.000553;0.000302;-0.000461;-0.000224;-0.000553;-0.000614;0.000421;0.000260;0.000103;0.000059;3.522759;32.047581;-1.934399;4.783228;-8.179297;-0.214153;-0.244096;0.439144;-0.004254;0.438411;-0.004561
0.492896;-0.000140;0.000076;0.000537;0.000341;-0.000459;-0.000215;-0.000560;-0.000616;0.000407;0.000265;0.000059;0.000070;3.522759;32.047581;-1.938214;4.783228;-9.150194;-0.142001;-0.185323;0.439144;-0.004255;0.438325;-0.004599
0.492996;-0.000163;0.000090;0.000523;0.000381;-0.000456;-0.000204;-0.000570;-0.000619;0.000392;0.000269;0.000016;0.000082;3.522759;32.047581;-1.938214;4.779413;-10.095986;-0.085802;-0.137088;0.439146;-0.004255;0.438243;-0.004633
0.493096;-0.000188;0.000103;0.000506;0.000420;-0.000456;-0.000197;-0.000575;-0.000620;0.000377;0.000273;-0.000025;0.000095;3.515130;32.043770;-1.945844;4.771784;-11.171837;-0.031563;-0.098614;0.439148;-0.004255;0.438153;-0.004669
0.493196;-0.000193;0.000105;0.000506;0.000426;-0.000456;-0.000197;-0.000575;-0.000622;0.000375;0.000276;-0.000029;0.000099;3.518944;32.043770;-1.942029;4.775599;-11.102753;-0.035167;-0.096762;0.439146;-0.004255;0.438160;-0.004662
0.493296;-0.000173;0.000091;0.000522;0.000388;-0.000457;-0.000205;-0.000567;-0.000623;0.000388;0.000272;0.000015;0.000089;3.518944;32.043770;-1.945844;4.775599;-10.100492;-0.086495;-0.135184;0.439146;-0.004256;0.438250;-0.004624
0.493396;-0.000152;0.000078;0.000537;0.000349;-0.000461;-0.000216;-0.000555;-0.000623;0.000403;0.000267;0.000060;0.000079;3.522759;32.047581;-1.938214;4.783228;-9.111094;-0.146090;-0.184547;0.439144;-0.004255;0.438336;-0.004588
0.493496;-0.000129;0.000065;0.000552;0.000309;-0.000464;-0.000226;-0.000545;-0.000622;0.000418;0.000262;0.000104;0.000067;3.522759;32.047581;-1.934399;4.783228;-8.099413;-0.222810;-0.245355;0.439144;-0.004254;0.438425;-0.004551
0.493596;-0.000105;0.000053;0.000569;0.000271;-0.000466;-0.000233;-0.000537;-0.000623;0.000433;0.000258;0.000146;0.000055;3.522759;32.043770;-1.934399;4.783228;-6.957200;-0.338288;-0.326230;0.439142;-0.004254;0.438523;-0.004512
0.493696;-0.000103;0.000052;0.000568;0.000263;-0.000471;-0.000240;-0.000529;-0.000619;0.000437;0.000255;0.000152;0.000053;3.522759;32.047581;-1.938214;4.787043;-7.105906;-0.315926;-0.330294;0.439142;-0.004255;0.438508;-0.004521
0.493796;-0.000128;0.000062;0.000548;0.000296;-0.000480;-0.000248;-0.000518;-0.000611;0.000429;0.000261;0.000111;0.000066;3.526573;32.047581;-1.934399;4.783228;-8.279844;-0.194286;-0.264645;0.439144;-0.004255;0.438405;-0.004567
0.493896;-0.000152;0.000074;0.000528;0.000330;-0.000488;-0.000253;-0.000511;-0.000605;0.000419;0.000265;0.000070;0.000079;3.522759;32.043770;-1.938214;4.783228;-9.477414;-0.103265;-0.212054;0.439142;-0.004255;0.438297;-0.004614
0.493996;-0.000175;0.000086;0.000509;0.000364;-0.000494;-0.000255;-0.000507;-0.000600;0.000409;0.000270;0.000029;0.000090;3.522759;32.043770;-1.934399;4.783228;-10.661514;-0.034339;-0.169198;0.439142;-0.004254;0.438195;-0.004657
0.494096;-0.000198;0.000099;0.000491;0.000400;-0.000498;-0.000254;-0.000506;-0.000597;0.000398;0.000274;-0.000014;0.000102;3.522759;32.043770;-1.938214;4.783228;-11.784549;0.016938;-0.133308;0.439142;-0.004255;0.438102;-0.004698
0.494196;-0.000198;0.000103;0.000492;0.000408;-0.000496;-0.000248;-0.000511;-0.000600;0.000395;0.000276;-0.000020;0.000102;3.526573;32.047581;-1.938214;4.787043;-11.607132;0.007373;-0.128480;0.439142;-0.004256;0.438123;-0.004689
0.494296;-0.000170;0.000095;0.000514;0.000376;-0.000486;-0.000235;-0.000524;-0.000611;0.000403;0.000271;0.000018;0.000085;3.522759;32.043770;-1.938214;4.783228;-10.246015;-0.064891;-0.157093;0.439142;-0.004255;0.438244;-0.004636
0.494396;-0.000142;0.000087;0.000537;0.000346;-0.000474;-0.000219;-0.000540;-0.000624;0.000409;0.000268;0.000056;0.000070;3.522759;32.047581;-1.934399;4.783228;-8.803841;-0.166286;-0.194209;0.439144;-0.004254;0.438372;-0.004582
0.494496;-0.000114;0.000079;0.000561;0.000316;-0.000460;-0.000201;-0.000558;-0.000638;0.000415;0.000264;0.000094;0.000053;3.522759;32.047581;-1.938214;4.783228;-7.387932;-0.305913;-0.242110;0.439144;-0.004255;0.438494;-0.004531
0.494596;-0.000086;0.000072;0.000585;0.000287;-0.000445;-0.000180;-0.000578;-0.000654;0.000419;0.000260;0.000132;0.000038;3.522759;32.047581;-1.934399;4.783228;-5.891750;-0.527819;-0.312793;0.439144;-0.004254;0.438624;-0.004476
0.494696;-0.000081;0.000074;0.000592;0.000290;-0.000431;-0.000160;-0.000598;-0.000667;0.000412;0.000258;0.000133;0.000033;3.526573;32.047581;-1.934399;4.783228;-5.698855;-0.579541;-0.297903;0.439144;-0.004255;0.438639;-0.004471
0.494796;-0.000108;0.000085;0.000576;0.000329;-0.000430;-0.000153;-0.000605;-0.000668;0.000397;0.000262;0.000093;0.000048;3.518944;32.047581;-1.942029;4.779413;-6.825136;-0.405247;-0.207711;0.439146;-0.004255;0.438539;-0.004514
0.494896;-0.000138;0.000094;0.000557;0.000366;-0.000435;-0.000156;-0.000601;-0.000664;0.000383;0.000267;0.000055;0.000065;3.511315;32.039951;-1.953473;4.760340;-8.070775;-0.262978;-0.151240;0.439152;-0.004256;0.438432;-0.004562
0.494996;-0.000170;0.000100;0.000534;0.000397;-0.000448;-0.000175;-0.000582;-0.000651;0.000375;0.000271;0.000020;0.000085;3.518944;32.043770;-1.942029;4.775599;-9.523860;-0.137602;-0.120158;0.439146;-0.004255;0.438296;-0.004614
0.495096;-0.000201;0.000106;0.000510;0.000426;-0.000463;-0.000195;-0.000561;-0.000637;0.000370;0.000277;-0.000016;0.000104;3.522759;32.043770;-1.938214;4.779413;-10.967837;-0.044144;-0.099885;0.439144;-0.004255;0.438168;-0.004664
0.495196;-0.000208;0.000105;0.000504;0.000425;-0.000473;-0.000211;-0.000545;-0.000628;0.000375;0.000279;-0.000016;0.000110;3.522759;32.043770;-1.938214;4.783228;-11.086368;-0.031211;-0.109789;0.439142;-0.004255;0.438159;-0.004665
0.495296;-0.000185;0.000091;0.000519;0.000385;-0.000477;-0.000220;-0.000536;-0.000627;0.000391;0.000276;0.000028;0.000098;3.526573;32.047581;-1.938214;4.783228;-10.022778;-0.083871;-0.152687;0.439144;-0.004256;0.438257;-0.004626
0.495396;-0.000161;0.000078;0.000535;0.000346;-0.000478;-0.000227;-0.000530;-0.000626;0.000406;0.000272;0.000070;0.000085;3.522759;32.047581;-1.938214;4.783228;-8.923121;-0.152532;-0.203985;0.439144;-0.004255;0.438354;-0.004585
0.495496;-0.000136;0.000067;0.000552;0.000309;-0.000478;-0.000231;-0.000527;-0.000626;0.000420;0.000268;0.000112;0.000071;3.522759;32.043770;-1.934399;4.783228;-7.781227;-0.246720;-0.267859;0.439142;-0.004254;0.438452;-0.004544
0.495596;-0.000109;0.000056;0.000570;0.000272;-0.000475;-0.000233;-0.000527;-0.000628;0.000433;0.000263;0.000153;0.000056;3.522759;32.043770;-1.938214;4.783228;-6.539993;-0.388413;-0.354870;0.439142;-0.004255;0.438560;-0.004501
0.495696;-0.000105;0.000056;0.000571;0.000266;-0.000476;-0.000233;-0.000526;-0.000627;0.000435;0.000261;0.000157;0.000053;3.526573;32.047581;-1.938214;4.783228;-6.578165;-0.382829;-0.356936;0.439144;-0.004256;0.438557;-0.004506
0.495796;-0.000128;0.000067;0.000552;0.000300;-0.000480;-0.000235;-0.000524;-0.000621;0.000425;0.000266;0.000115;0.000065;3.522759;32.043770;-1.934399;4.783228;-7.764944;-0.245420;-0.275637;0.439142;-0.004254;0.438448;-0.004551
0.495896;-0.000151;0.000079;0.000535;0.000336;-0.000482;-0.000234;-0.000526;-0.000617;0.000414;0.000271;0.000072;0.000077;3.526573;32.047581;-1.938214;4.783228;-8.846113;-0.153378;-0.215198;0.439144;-0.004256;0.438353;-0.004595
0.495996;-0.000174;0.000091;0.000518;0.000373;-0.000482;-0.000229;-0.000530;-0.000616;0.000402;0.000275;0.000029;0.000088;3.522759;32.043770;-1.934399;4.787043;-9.944018;-0.082444;-0.165157;0.439140;-0.004254;0.438253;-0.004635
0.496096;-0.000197;0.000104;0.000501;0.000412;-0.000480;-0.000222;-0.000538;-0.000616;0.000388;0.000279;-0.000014;0.000100;3.522759;32.043770;-1.934399;4.783228;-11.022211;-0.027498;-0.122745;0.439142;-0.004254;0.438162;-0.004672
0.496197;-0.000195;0.000108;0.000503;0.000422;-0.000472;-0.000208;-0.000552;-0.000622;0.000382;0.000281;-0.000023;0.000099;3.522759;32.047581;-1.934399;4.783228;-10.804793;-0.043605;-0.112262;0.439144;-0.004254;0.438187;-0.004660
0.496297;-0.000167;0.000100;0.000527;0.000393;-0.000456;-0.000189;-0.000573;-0.000637;0.000387;0.000276;0.000015;0.000083;3.526573;32.043770;-1.934399;4.783228;-9.422433;-0.134701;-0.134887;0.439142;-0.004255;0.438307;-0.004608
0.496397;-0.000140;0.000090;0.000550;0.000364;-0.000441;-0.000172;-0.000593;-0.000650;0.000391;0.000271;0.000054;0.000069;3.511315;32.039951;-1.949658;4.764154;-8.049634;-0.254617;-0.168096;0.439150;-0.004255;0.438435;-0.004557
0.496497;-0.000117;0.000078;0.000570;0.000330;-0.000434;-0.000168;-0.000599;-0.000657;0.000400;0.000267;0.000095;0.000058;3.522759;32.043770;-1.938214;4.783228;-6.892975;-0.386878;-0.223837;0.439142;-0.004255;0.438527;-0.004514
0.496597;-0.000096;0.000065;0.000587;0.000294;-0.000432;-0.000172;-0.000597;-0.000659;0.000411;0.000262;0.000139;0.000048;3.518944;32.043770;-1.945844;4.775599;-5.860551;-0.542463;-0.306925;0.439146;-0.004256;0.438621;-0.004478
0.496697;-0.000100;0.000059;0.000584;0.000284;-0.000439;-0.000187;-0.000583;-0.000651;0.000415;0.000261;0.000147;0.000052;3.522759;32.043770;-1.938214;4.779413;-6.173146;-0.479379;-0.315726;0.439144;-0.004255;0.438589;-0.004490
0.496797;-0.000130;0.000066;0.000561;0.000313;-0.000452;-0.000206;-0.000564;-0.000637;0.000410;0.000265;0.000111;0.000069;3.522759;32.043770;-1.938214;4.787043;-7.596830;-0.283038;-0.247313;0.439140;-0.004255;0.438456;-0.004546
0.496897;-0.000158;0.000074;0.000538;0.000343;-0.000466;-0.000223;-0.000547;-0.000624;0.000406;0.000270;0.000072;0.000085;3.522759;32.043770;-1.934399;4.783228;-9.020492;-0.150013;-0.199242;0.439142;-0.004254;0.438329;-0.004600
0.496997;-0.000184;0.000082;0.000516;0.000374;-0.000478;-0.000238;-0.000534;-0.000613;0.000400;0.000275;0.000033;0.000099;3.522759;32.043770;-1.938214;4.783228;-10.429591;-0.055337;-0.162284;0.439142;-0.004255;0.438205;-0.004654
0.497097;-0.000210;0.000092;0.000494;0.000405;-0.000487;-0.000250;-0.000524;-0.000602;0.000394;0.000279;-0.000007;0.000113;3.522759;32.047581;-1.938214;4.787043;-11.808189;0.014477;-0.132527;0.439142;-0.004255;0.438088;-0.004703
0.497197;-0.000212;0.000093;0.000490;0.000408;-0.000491;-0.000254;-0.000520;-0.000598;0.000395;0.000281;-0.000012;0.000115;3.522759;32.047581;-1.934399;4.787043;-11.804328;0.016331;-0.134305;0.439142;-0.004254;0.438096;-0.004698
0.497297;-0.000184;0.000083;0.000509;0.000373;-0.000488;-0.000252;-0.000524;-0.000602;0.000407;0.000277;0.000028;0.000099;3.526573;32.043770;-1.938214;4.787043;-10.636999;-0.038937;-0.168888;0.439140;-0.004256;0.438200;-0.004656
0.497397;-0.000156;0.000073;0.000529;0.000338;-0.000482;-0.000247;-0.000532;-0.000607;0.000418;0.000273;0.000067;0.000084;3.526573;32.043770;-1.938214;4.783228;-9.486697;-0.108587;-0.208888;0.439142;-0.004256;0.438305;-0.004614
0.497497;-0.000128;0.000064;0.000549;0.000304;-0.000474;-0.000239;-0.000543;-0.000615;0.000427;0.000267;0.000106;0.000067;3.526573;32.043770;-1.934399;4.787043;-8.384830;-0.195620;-0.255168;0.439140;-0.004255;0.438399;-0.004573
0.497597;-0.000100;0.000054;0.000570;0.000271;-0.000465;-0.000228;-0.000556;-0.000624;0.000436;0.000262;0.000144;0.000051;3.522759;32.047581;-1.934399;4.783228;-7.154429;-0.324444;-0.317717;0.439144;-0.004254;0.438510;-0.004528
0.497697;-0.000095;0.000055;0.000575;0.000269;-0.000458;-0.000217;-0.000569;-0.000629;0.000433;0.000261;0.000146;0.000048;3.526573;32.043770;-1.934399;4.783228;-7.133869;-0.334837;-0.310383;0.439142;-0.004255;0.438508;-0.004530
0.497797;-0.000118;0.000068;0.000559;0.000308;-0.000456;-0.000209;-0.000580;-0.000630;0.000419;0.000266;0.000102;0.000059;3.522759;32.043770;-1.938214;4.783228;-8.239002;-0.227475;-0.233123;0.439142;-0.004255;0.438409;-0.004575
0.497897;-0.000141;0.000080;0.000544;0.000348;-0.000453;-0.000197;-0.000593;-0.000632;0.000403;0.000271;0.000058;0.000071;3.526573;32.043770;-1.934399;4.787043;-9.338211;-0.147193;-0.172218;0.439140;-0.004255;0.438309;-0.004617
0.497997;-0.000164;0.000093;0.000530;0.000390;-0.000447;-0.000183;-0.000609;-0.000637;0.000387;0.000277;0.000014;0.000083;3.522759;32.047581;-1.934399;4.783228;-10.393520;-0.087739;-0.122506;0.439144;-0.004254;0.438220;-0.004654
0.498097;-0.000189;0.000105;0.000515;0.000430;-0.000445;-0.000174;-0.000621;-0.000639;0.000370;0.000282;-0.000028;0.000097;3.511315;32.043770;-1.945844;4.767969;-11.596968;-0.031260;-0.083883;0.439150;-0.004254;0.438123;-0.004694
0.498197;-0.000193;0.000106;0.000515;0.000438;-0.000442;-0.000169;-0.000629;-0.000643;0.000366;0.000284;-0.000033;0.000100;3.522759;32.043770;-1.938214;4.779413;-11.626122;-0.032622;-0.078488;0.439144;-0.004255;0.438118;-0.004690
0.498297;-0.000173;0.000091;0.000533;0.000402;-0.000440;-0.000174;-0.000628;-0.000646;0.000377;0.000279;0.000011;0.000091;3.515130;32.039951;-1.945844;4.775599;-10.746538;-0.077456;-0.108907;0.439144;-0.004255;0.438197;-0.004653
0.498397;-0.000154;0.000076;0.000547;0.000362;-0.000445;-0.000188;-0.000616;-0.000643;0.000392;0.000276;0.000057;0.000083;3.522759;32.043770;-1.938214;4.779413;-9.866783;-0.124585;-0.153725;0.439144;-0.004255;0.438275;-0.004620
0.498497;-0.000133;0.000061;0.000561;0.000321;-0.000451;-0.000202;-0.000603;-0.000640;0.000408;0.000272;0.000102;0.000072;3.522759;32.047581;-1.938214;4.783228;-8.998049;-0.179293;-0.207187;0.439144;-0.004255;0.438351;-0.004589
0.498597;-0.000111;0.000047;0.000576;0.000281;-0.000455;-0.000215;-0.000592;-0.000637;0.000425;0.000268;0.000147;0.000061;3.526573;32.047581;-1.934399;4.787043;-8.035494;-0.255479;-0.274060;0.439142;-0.004255;0.438432;-0.004556
0.498697;-0.000111;0.000043;0.000574;0.000272;-0.000463;-0.000228;-0.000580;-0.000630;0.000431;0.000266;0.000154;0.000061;3.526573;32.047581;-1.938214;4.787043;-8.268028;-0.227609;-0.282551;0.439142;-0.004256;0.438410;-0.004568
0.498797;-0.000137;0.000053;0.000551;0.000302;-0.000476;-0.000242;-0.000566;-0.000619;0.000425;0.000271;0.000115;0.000074;3.526573;32.047581;-1.934399;4.783228;-9.639166;-0.117089;-0.231726;0.439144;-0.004255;0.438292;-0.004621
0.498897;-0.000162;0.000063;0.000530;0.000334;-0.000487;-0.000253;-0.000555;-0.000610;0.000419;0.000276;0.000075;0.000088;3.522759;32.047581;-1.934399;4.787043;-10.966529;-0.037842;-0.191561;0.439142;-0.004254;0.438176;-0.004671
0.498997;-0.000185;0.000074;0.000510;0.000367;-0.000496;-0.000261;-0.000547;-0.000602;0.000410;0.000281;0.000035;0.000100;3.526573;32.043770;-1.930585;4.787043;-12.266027;0.022154;-0.158460;0.439140;-0.004254;0.438067;-0.004719
0.499097;-0.000209;0.000084;0.000490;0.000401;-0.000504;-0.000266;-0.000542;-0.000596;0.000401;0.000285;-0.000007;0.000112;3.526573;32.047581;-1.930585;4.787043;-13.611220;0.071001;-0.129557;0.439142;-0.004254;0.437965;-0.004764
0.499197;-0.000208;0.000087;0.000488;0.000406;-0.000505;-0.000264;-0.000545;-0.000597;0.000401;0.000287;-0.000012;0.000112;3.526573;32.047581;-1.934399;4.787043;-13.605591;0.069911;-0.127113;0.439142;-0.004255;0.437977;-0.004759
0.499297;-0.000179;0.000078;0.000509;0.000373;-0.000498;-0.000255;-0.000555;-0.000605;0.000409;0.000283;0.000026;0.000095;3.526573;32.047581;-1.934399;4.787043;-12.430347;0.024546;-0.151463;0.439142;-0.004255;0.438085;-0.004714
0.499397;-0.000151;0.000070;0.000531;0.000341;-0.000489;-0.000243;-0.000568;-0.000615;0.000418;0.000278;0.000064;0.000079;3.526573;32.047581;-1.930585;4.790857;-11.170612;-0.035406;-0.179774;0.439140;-0.004254;0.438193;-0.004666
0.499497;-0.000122;0.000061;0.000553;0.000310;-0.000478;-0.000228;-0.000584;-0.000627;0.000425;0.000273;0.000102;0.000062;3.526573;32.047581;-1.930585;4.790857;-9.841002;-0.115846;-0.214877;0.439140;-0.004254;0.438306;-0.004619
0.499597;-0.000093;0.000053;0.000576;0.000280;-0.000465;-0.000211;-0.000602;-0.000640;0.000431;0.000269;0.000140;0.000046;3.530388;32.051399;-1.934399;4.787043;-8.473566;-0.226515;-0.260095;0.439144;-0.004256;0.438424;-0.004573
0.499697;-0.000089;0.000054;0.000582;0.000280;-0.000457;-0.000198;-0.000617;-0.000648;0.000426;0.000267;0.000143;0.000043;3.518944;32.043770;-1.942029;4.779413;-8.403706;-0.241056;-0.251884;0.439144;-0.004255;0.438428;-0.004571
0.499797;-0.000117;0.000064;0.000564;0.000316;-0.000461;-0.000200;-0.000615;-0.000645;0.000413;0.000272;0.000103;0.000058;3.522759;32.043770;-1.934399;4.783228;-9.618302;-0.146527;-0.198411;0.439142;-0.004254;0.438322;-0.004617
0.499897;-0.000147;0.000071;0.000542;0.000348;-0.000471;-0.000212;-0.000603;-0.000636;0.000404;0.000278;0.000066;0.000076;3.518944;32.047581;-1.942029;4.779413;-11.054305;-0.057295;-0.162255;0.439146;-0.004255;0.438206;-0.004671
0.499997;-0.000178;0.000078;0.000518;0.000378;-0.000486;-0.000231;-0.000583;-0.000622;0.000398;0.000283;0.000031;0.000094;3.522759;32.043770;-1.934399;4.787043;-12.492703;0.014778;-0.138903;0.439140;-0.004254;0.438084;-0.004721
0.500097;-0.000207;0.000085;0.000494;0.000408;-0.000500;-0.000250;-0.000563;-0.000609;0.000393;0.000288;-0.000007;0.000111;3.526573;32.047581;-1.934399;4.787043;-13.860441;0.069746;-0.120401;0.439142;-0.004255;0.437981;-0.004767
0.500197;-0.000211;0.000085;0.000489;0.000408;-0.000509;-0.000264;-0.000549;-0.000602;0.000398;0.000290;-0.000009;0.000114;3.526573;32.043770;-1.930585;4.787043;-13.954843;0.077177;-0.125949;0.439140;-0.004254;0.437983;-0.004764
0.500297;-0.000186;0.000073;0.000505;0.000369;-0.000510;-0.000270;-0.000543;-0.000601;0.000413;0.000286;0.000034;0.000101;3.526573;32.047581;-1.930585;4.790857;-12.826505;0.042013;-0.158872;0.439140;-0.004254;0.438084;-0.004721
0.500397;-0.000160;0.000062;0.000522;0.000332;-0.000510;-0.000272;-0.000538;-0.000603;0.000427;0.000281;0.000075;0.000085;3.526573;32.047581;-1.930585;4.790857;-11.623918;-0.004182;-0.196596;0.439140;-0.004254;0.438187;-0.004678
