#timeI (float64)[1];PositionZ (float64)[1];vertical_reference (float64)[1];vertical_current_request (float64)[1]
0.064506;0.085000;-0.004000;26.699135
0.064606;0.085000;-0.004000;26.699133
0.064706;0.085000;-0.004000;26.699132
0.064806;0.085000;-0.004000;26.699131
0.064906;0.085000;-0.004000;26.699129
0.065006;0.085000;-0.004000;26.699128
0.065106;0.085000;-0.004000;26.699127
0.065206;0.085000;-0.004000;26.699125
0.065306;0.085000;-0.004000;26.699124
0.065406;0.085000;-0.004000;26.699123
0.065506;0.085000;-0.004000;26.699121
0.065606;0.085000;-0.004000;26.699120
0.065706;0.085000;-0.004000;26.699119
0.065806;0.085000;-0.004000;26.699117
0.065906;0.085000;-0.004000;26.699116
0.066006;0.085000;-0.004000;26.699115
0.066106;0.085000;-0.004000;26.699113
0.066206;0.085000;-0.004000;26.699112
0.066306;0.085000;-0.004000;26.699111
0.066406;0.085000;-0.004000;26.699109
0.066506;0.085000;-0.004000;26.699108
0.066606;0.085000;-0.004000;26.699107
0.066706;0.085000;-0.004000;26.699105
0.066806;0.085000;-0.004000;26.699104
0.066906;0.085000;-0.004000;26.699103
0.067006;0.085000;-0.004000;26.699101
0.067106;0.085000;-0.004000;26.699100
0.067206;0.085000;-0.004000;26.699099
0.067306;0.085000;-0.004000;26.699097
0.067406;0.085000;-0.004000;26.699096
0.067506;0.085000;-0.004000;26.699095
0.067606;0.085000;-0.004000;26.699093
0.067706;0.085000;-0.004000;26.699092
0.067806;0.085000;-0.004000;26.699091
0.067906;0.085000;-0.004000;26.699089
0.068006;0.085000;-0.004000;26.699088
0.068106;0.085000;-0.004000;26.699087
0.068206;0.085000;-0.004000;26.699085
0.068306;0.085000;-0.004000;26.699084
0.068406;0.085000;-0.004000;26.699083
0.068506;0.085000;-0.004000;26.699081
0.068606;0.085000;-0.004000;26.699080
0.068706;0.085000;-0.004000;26.699079
0.068806;0.085000;-0.004000;26.699077
0.068906;0.085000;-0.004000;26.699076
0.069006;0.085000;-0.004000;26.699075
0.069106;0.085000;-0.004000;26.699073
0.069206;0.085000;-0.004000;26.699072
0.069306;0.085000;-0.004000;26.699071
0.069406;0.085000;-0.004000;26.699069
0.069506;0.085000;-0.004000;26.699068
0.069606;0.085000;-0.004000;26.699067
0.069706;0.085000;-0.004000;26.699065
0.069806;0.085000;-0.004000;26.699064
0.069906;0.085000;-0.004000;26.699063
0.070006;0.085000;-0.004000;26.699061
0.070106;0.085000;-0.004000;26.699060
0.070206;0.085000;-0.004000;26.699059
0.070306;0.085000;-0.004000;26.699057
0.070406;0.085000;-0.004000;26.699056
0.070506;0.085000;-0.004000;26.699055
0.070606;0.085000;-0.004000;26.699053
0.070706;0.085000;-0.004000;26.699052
0.070806;0.085000;-0.004000;26.699051
0.070906;0.085000;-0.004000;26.699049
0.071006;0.085000;-0.004000;26.699048
0.071106;0.085000;-0.004000;26.699047
0.071206;0.085000;-0.004000;26.699045
0.071307;0.085000;-0.004000;26.699044
0.071407;0.085000;-0.004000;26.699043
0.071507;0.085000;-0.004000;26.699041
0.071607;0.085000;-0.004000;26.699040
0.071707;0.085000;-0.004000;26.699039
0.071807;0.085000;-0.004000;26.699037
0.071907;0.085000;-0.004000;26.699036
0.072007;0.085000;-0.004000;26.699035
0.072107;0.085000;-0.004000;26.699033
0.072207;0.085000;-0.004000;26.699032
0.072307;0.085000;-0.004000;26.699031
0.072407;0.085000;-0.004000;26.699029
0.072507;0.085000;-0.004000;26.699028
0.072607;0.085000;-0.004000;26.699027
0.072707;0.085000;-0.004000;26.699025
0.072807;0.085000;-0.004000;26.699024
0.072907;0.085000;-0.004000;26.699023
0.073007;0.085000;-0.004000;26.699021
0.073107;0.085000;-0.004000;26.699020
0.073207;0.085000;-0.004000;26.699019
0.073307;0.085000;-0.004000;26.699017
0.073407;0.085000;-0.004000;26.699016
0.073507;0.085000;-0.004000;26.699015
0.073607;0.085000;-0.004000;26.699013
0.073707;0.085000;-0.004000;26.699012
0.073807;0.085000;-0.004000;26.699011
0.073907;0.085000;-0.004000;26.699009
0.074007;0.085000;-0.004000;26.699008
0.074107;0.085000;-0.004000;26.699007
0.074207;0.085000;-0.004000;26.699005
0.074307;0.085000;-0.004000;26.699004
0.074407;0.085000;-0.004000;26.699003
0.074507;0.085000;-0.004000;26.699001
0.074607;-0.017818;-0.004000;-4.146360
0.074707;-0.017790;-0.004000;-4.138083
0.074807;-0.017876;-0.004000;-4.163810
0.074907;-0.017103;-0.004000;-3.931949
0.075007;-0.018198;-0.004000;-4.260419
0.075107;-0.018618;-0.004000;-4.386386
0.075207;-0.018764;-0.004000;-4.430341
0.075307;-0.019131;-0.004000;-4.540226
0.075407;-0.019244;-0.004000;-4.574317
0.075507;-0.019755;-0.004000;-4.727464
0.075607;-0.020091;-0.004000;-4.828399
0.075707;-0.019949;-0.004000;-4.785819
0.075807;-0.019767;-0.004000;-4.731243
0.075907;-0.019469;-0.004000;-4.641675
0.076007;-0.018912;-0.004000;-4.474740
0.076107;-0.018449;-0.004000;-4.335644
0.076207;-0.017987;-0.004000;-4.196945
0.076307;-0.017690;-0.004000;-4.107854
0.076407;-0.018062;-0.004000;-4.219616
0.076507;-0.017724;-0.004000;-4.118120
0.076607;-0.017974;-0.004000;-4.193243
0.076707;-0.017907;-0.004000;-4.172980
0.076807;-0.017935;-0.004000;-4.181536
0.076907;-0.017741;-0.004000;-4.123159
0.077007;-0.017493;-0.004000;-4.048815
0.077107;-0.017416;-0.004000;-4.025884
0.077207;-0.017063;-0.004000;-3.919974
0.077307;-0.016834;-0.004000;-3.851226
0.077407;-0.016436;-0.004000;-3.731661
0.077507;-0.016711;-0.004000;-3.814398
0.077607;-0.016267;-0.004000;-3.680972
0.077707;-0.016405;-0.004000;-3.722492
0.077807;-0.015973;-0.004000;-3.592946
0.077907;-0.015393;-0.004000;-3.418892
0.078007;-0.014840;-0.004000;-3.253067
0.078107;-0.014570;-0.004000;-3.171962
0.078207;-0.014030;-0.004000;-3.010078
0.078307;-0.013803;-0.004000;-2.941756
0.078407;-0.013330;-0.004000;-2.799979
0.078507;-0.013370;-0.004000;-2.811964
0.078607;-0.013454;-0.004000;-2.837149
0.078707;-0.013413;-0.004000;-2.824927
0.078807;-0.012952;-0.004000;-2.686729
0.078907;-0.012528;-0.004000;-2.559409
0.079007;-0.012270;-0.004000;-2.481924
0.079107;-0.011694;-0.004000;-2.309244
0.079207;-0.011282;-0.004000;-2.185593
0.079307;-0.010776;-0.004000;-2.033820
0.079407;-0.010480;-0.004000;-1.945083
0.079507;-0.010315;-0.004000;-1.895571
0.079607;-0.010172;-0.004000;-1.852449
0.079707;-0.009849;-0.004000;-1.755677
0.079807;-0.009514;-0.004000;-1.655083
0.079907;-0.009057;-0.004000;-1.517970
0.080007;-0.008908;-0.004000;-1.473497
0.080107;-0.008189;-0.004000;-1.257786
0.080207;-0.008131;-0.004000;-1.240197
0.080307;-0.007382;-0.004000;-1.015606
0.080407;-0.007650;-0.004000;-1.095891
0.080507;-0.007108;-0.004000;-0.933501
0.080607;-0.007283;-0.004000;-0.985970
0.080707;-0.007035;-0.004000;-0.911444
0.080807;-0.006637;-0.004000;-0.792160
0.080907;-0.006151;-0.004000;-0.646325
0.081007;-0.006050;-0.004000;-0.615969
0.081107;-0.005489;-0.004000;-0.447657
0.081207;-0.005028;-0.004000;-0.309376
0.081307;-0.004846;-0.004000;-0.254804
0.081407;-0.004365;-0.004000;-0.110446
0.081507;-0.004243;-0.004000;-0.073821
0.081607;-0.003887;-0.004000;0.032881
0.081707;-0.003829;-0.004000;0.050268
0.081807;-0.002963;-0.004000;0.310142
0.081907;-0.003216;-0.004000;0.234125
0.082007;-0.002384;-0.004000;0.483716
0.082107;-0.002487;-0.004000;0.453033
0.082207;-0.001658;-0.004000;0.701492
0.082307;-0.001624;-0.004000;0.711792
0.082408;-0.001086;-0.004000;0.873107
0.082508;-0.001236;-0.004000;0.828261
0.082608;-0.000728;-0.004000;0.980649
0.082708;-0.000822;-0.004000;0.952390
0.082808;-0.000823;-0.004000;0.952047
0.082908;-0.000605;-0.004000;1.017512
0.083008;-0.000363;-0.004000;1.090011
0.083108;0.000216;-0.004000;1.263698
0.083208;0.000056;-0.004000;1.215846
0.083308;0.000619;-0.004000;1.384821
0.083408;0.000151;-0.004000;1.244420
0.083508;0.000605;-0.004000;1.380395
0.083608;0.000048;-0.004000;1.213283
0.083708;0.000479;-0.004000;1.342636
0.083808;0.000112;-0.004000;1.232556
0.083908;0.000599;-0.004000;1.378846
0.084008;0.000279;-0.004000;1.282696
0.084108;0.000891;-0.004000;1.466202
0.084208;0.000829;-0.004000;1.447586
0.084308;0.000857;-0.004000;1.456031
0.084408;0.001131;-0.004000;1.538406
0.084508;0.000944;-0.004000;1.482216
0.084608;0.000942;-0.004000;1.481712
0.084708;0.000859;-0.004000;1.456678
0.084808;0.001274;-0.004000;1.581118
0.084908;0.000904;-0.004000;1.470274
0.085008;0.001512;-0.004000;1.652736
0.085108;0.001003;-0.004000;1.499972
0.085208;0.001641;-0.004000;1.691255
0.085308;0.001418;-0.004000;1.624295
0.085408;0.000919;-0.004000;1.474719
0.085508;0.001076;-0.004000;1.521946
0.085608;0.000524;-0.004000;1.356240
0.085708;0.000679;-0.004000;1.402650
0.085808;0.000155;-0.004000;1.245633
0.085908;0.000535;-0.004000;1.359652
0.086008;0.000313;-0.004000;1.292771
0.086108;0.001040;-0.004000;1.510886
0.086208;0.000748;-0.004000;1.423342
0.086308;0.001162;-0.004000;1.547720
0.086408;0.000646;-0.004000;1.392895
0.086508;0.001229;-0.004000;1.567671
0.086608;0.000711;-0.004000;1.412309
0.086708;0.000950;-0.004000;1.483928
0.086808;0.000409;-0.004000;1.321769
0.086908;0.000862;-0.004000;1.457486
0.087008;0.000409;-0.004000;1.321762
0.087108;0.000806;-0.004000;1.440926
0.087208;0.000354;-0.004000;1.305061
0.087308;0.000720;-0.004000;1.415112
0.087408;0.000210;-0.004000;1.261876
0.087508;0.000069;-0.004000;1.219765
0.087608;-0.000156;-0.004000;1.152163
0.087708;-0.000448;-0.004000;1.064683
0.087808;-0.000303;-0.004000;1.108248
0.087908;-0.000785;-0.004000;0.963539
0.088008;-0.000737;-0.004000;0.978057
0.088108;-0.000824;-0.004000;0.951763
0.088208;-0.000320;-0.004000;1.102888
0.088308;-0.000935;-0.004000;0.918610
0.088408;-0.000462;-0.004000;1.060494
0.088508;-0.001159;-0.004000;0.851431
0.088608;-0.001122;-0.004000;0.862424
0.088708;-0.001648;-0.004000;0.704497
0.088808;-0.001362;-0.004000;0.790535
0.088908;-0.001917;-0.004000;0.623926
0.089008;-0.001627;-0.004000;0.710769
0.089108;-0.001899;-0.004000;0.629453
0.089208;-0.001579;-0.004000;0.725382
0.089308;-0.001962;-0.004000;0.610433
0.089408;-0.001718;-0.004000;0.683733
0.089508;-0.002162;-0.004000;0.550356
0.089608;-0.002169;-0.004000;0.548221
0.089708;-0.002556;-0.004000;0.432074
0.089808;-0.002415;-0.004000;0.474655
0.089908;-0.002626;-0.004000;0.411268
0.090008;-0.002298;-0.004000;0.509466
0.090108;-0.002218;-0.004000;0.533613
0.090208;-0.002469;-0.004000;0.458327
0.090308;-0.002371;-0.004000;0.487564
0.090408;-0.003018;-0.004000;0.293707
0.090508;-0.003101;-0.004000;0.268707
0.090608;-0.003690;-0.004000;0.092079
0.090708;-0.003568;-0.004000;0.128689
0.090808;-0.003463;-0.004000;0.160230
0.090908;-0.002860;-0.004000;0.340944
0.091008;-0.003291;-0.004000;0.211782
0.091108;-0.003553;-0.004000;0.132984
0.091208;-0.003520;-0.004000;0.142905
0.091308;-0.003533;-0.004000;0.139188
0.091408;-0.003324;-0.004000;0.201819
0.091508;-0.003358;-0.004000;0.191696
0.091608;-0.003730;-0.004000;0.079986
0.091708;-0.004064;-0.004000;-0.020067
0.091808;-0.003770;-0.004000;0.068028
0.091908;-0.003790;-0.004000;0.061968
0.092008;-0.003680;-0.004000;0.095132
0.092108;-0.003749;-0.004000;0.074414
0.092208;-0.003526;-0.004000;0.141196
0.092308;-0.003777;-0.004000;0.066049
0.092408;-0.003598;-0.004000;0.119589
0.092508;-0.004125;-0.004000;-0.038455
0.092608;-0.004038;-0.004000;-0.012298
0.092708;-0.004568;-0.004000;-0.171421
0.092808;-0.004194;-0.004000;-0.059218
0.092908;-0.004362;-0.004000;-0.109481
0.093008;-0.003914;-0.004000;0.024733
0.093108;-0.003990;-0.004000;0.001899
0.093208;-0.003509;-0.004000;0.146298
0.093308;-0.003688;-0.004000;0.092587
0.093408;-0.003603;-0.004000;0.118241
0.093509;-0.003942;-0.004000;0.016256
0.093609;-0.003901;-0.004000;0.028589
0.093709;-0.004213;-0.004000;-0.065006
0.093809;-0.004232;-0.004000;-0.070562
0.093909;-0.004517;-0.004000;-0.156141
0.094009;-0.004299;-0.004000;-0.090596
0.094109;-0.004172;-0.004000;-0.052474
0.094209;-0.004364;-0.004000;-0.110251
0.094309;-0.004364;-0.004000;-0.110175
0.094409;-0.004502;-0.004000;-0.151558
0.094509;-0.004261;-0.004000;-0.079329
0.094609;-0.004772;-0.004000;-0.232608
0.094709;-0.004615;-0.004000;-0.185575
0.094809;-0.004824;-0.004000;-0.248157
0.094909;-0.004296;-0.004000;-0.089651
0.095009;-0.004479;-0.004000;-0.144622
0.095109;-0.004122;-0.004000;-0.037744
0.095209;-0.004375;-0.004000;-0.113484
0.095309;-0.004056;-0.004000;-0.017730
0.095409;-0.004529;-0.004000;-0.159756
0.095509;-0.004297;-0.004000;-0.090142
0.095609;-0.004761;-0.004000;-0.229199
0.095709;-0.004762;-0.004000;-0.229656
0.095809;-0.004859;-0.004000;-0.258745
0.095909;-0.004469;-0.004000;-0.141662
0.096009;-0.004826;-0.004000;-0.248797
0.096109;-0.004440;-0.004000;-0.132902
0.096209;-0.004299;-0.004000;-0.090799
0.096309;-0.003995;-0.004000;0.000538
0.096409;-0.004380;-0.004000;-0.115071
0.096509;-0.004335;-0.004000;-0.101631
0.096609;-0.004376;-0.004000;-0.113833
0.096709;-0.004538;-0.004000;-0.162262
0.096809;-0.004403;-0.004000;-0.121951
0.096909;-0.004922;-0.004000;-0.277728
0.097009;-0.004570;-0.004000;-0.171952
0.097109;-0.004514;-0.004000;-0.155163
0.097209;-0.004415;-0.004000;-0.125373
0.097309;-0.004566;-0.004000;-0.170685
0.097409;-0.004204;-0.004000;-0.062319
0.097509;-0.004524;-0.004000;-0.158079
0.097609;-0.004466;-0.004000;-0.140828
0.097709;-0.004710;-0.004000;-0.214073
0.097809;-0.004628;-0.004000;-0.189309
0.097909;-0.004739;-0.004000;-0.222640
0.098009;-0.004289;-0.004000;-0.087829
0.098109;-0.004307;-0.004000;-0.092997
0.098209;-0.004212;-0.004000;-0.064673
0.098309;-0.003977;-0.004000;0.006050
0.098409;-0.004165;-0.004000;-0.050362
0.098509;-0.004182;-0.004000;-0.055471
0.098609;-0.004380;-0.004000;-0.114955
0.098709;-0.004384;-0.004000;-0.116321
0.098809;-0.004773;-0.004000;-0.232838
0.098909;-0.004607;-0.004000;-0.183127
0.099009;-0.004948;-0.004000;-0.285258
0.099109;-0.004443;-0.004000;-0.133847
0.099209;-0.004696;-0.004000;-0.209923
0.099309;-0.004229;-0.004000;-0.069740
0.099409;-0.004554;-0.004000;-0.167105
0.099509;-0.004491;-0.004000;-0.148205
0.099609;-0.004779;-0.004000;-0.234692
0.099709;-0.004418;-0.004000;-0.126408
0.099809;-0.004887;-0.004000;-0.267059
0.099909;-0.005017;-0.004000;-0.306107
0.100009;-0.004138;-0.004000;-0.042249
0.100109;-0.001717;-0.004000;0.683854
0.100209;0.000392;-0.004000;1.316680
0.100309;0.000649;-0.004000;1.393695
0.100409;0.002964;-0.004000;2.088156
0.100509;0.008238;-0.004000;3.670537
0.100609;-0.004792;-0.004000;-0.238665
0.100709;0.085000;-0.004000;26.699005
0.100809;0.085000;-0.004000;26.699004
0.100909;0.085000;-0.004000;26.699002
0.101009;0.085000;-0.004000;26.699001
0.101109;0.085000;-0.004000;26.699000
0.101209;0.004913;-0.004000;2.672888
0.101309;-0.002875;-0.004000;0.336396
0.101409;-0.004836;-0.004000;-0.251884
0.101509;-0.006465;-0.004000;-0.740430
0.101609;-0.007106;-0.004000;-0.932682
0.101709;-0.006827;-0.004000;-0.849052
0.101809;-0.007023;-0.004000;-0.908014
0.101909;-0.006877;-0.004000;-0.864120
0.102009;-0.006891;-0.004000;-0.868368
0.102109;-0.006867;-0.004000;-0.861137
0.102209;-0.006945;-0.004000;-0.884555
0.102309;-0.006830;-0.004000;-0.850094
0.102409;-0.006733;-0.004000;-0.820995
0.102509;-0.006580;-0.004000;-0.775074
0.102609;-0.006308;-0.004000;-0.693543
0.102709;-0.006015;-0.004000;-0.605354
0.102809;-0.005709;-0.004000;-0.513714
0.102909;-0.005421;-0.004000;-0.427256
0.103009;-0.005184;-0.004000;-0.356250
0.103109;-0.004949;-0.004000;-0.285817
0.103209;-0.004731;-0.004000;-0.220202
0.103309;-0.004630;-0.004000;-0.190095
0.103409;-0.004178;-0.004000;-0.054331
0.103509;-0.003761;-0.004000;0.070616
0.103609;-0.003363;-0.004000;0.190061
0.103709;-0.002874;-0.004000;0.336840
0.103809;-0.002627;-0.004000;0.410870
0.103909;-0.002530;-0.004000;0.440042
0.104009;-0.002172;-0.004000;0.547504
0.104109;-0.001979;-0.004000;0.605450
0.104209;-0.001624;-0.004000;0.711792
0.104309;-0.001525;-0.004000;0.741508
0.104409;-0.001215;-0.004000;0.834369
0.104509;-0.001326;-0.004000;0.801201
0.104610;-0.001146;-0.004000;0.855327
0.104710;-0.000855;-0.004000;0.942551
0.104810;-0.000940;-0.004000;0.917147
0.104910;-0.001011;-0.004000;0.895842
0.105010;-0.001267;-0.004000;0.818903
0.105110;-0.001211;-0.004000;0.835571
0.105210;-0.001085;-0.004000;0.873593
0.105310;-0.000829;-0.004000;0.950425
0.105410;-0.000780;-0.004000;0.965110
0.105510;-0.000349;-0.004000;1.094264
0.105610;-0.000188;-0.004000;1.142570
0.105710;0.000251;-0.004000;1.274153
0.105810;0.000158;-0.004000;1.246367
0.105910;0.000286;-0.004000;1.284668
0.106010;0.000268;-0.004000;1.279250
0.106110;0.000240;-0.004000;1.271036
0.106210;0.000610;-0.004000;1.381876
0.106310;0.000334;-0.004000;1.299063
0.106410;0.000542;-0.004000;1.361576
0.106510;0.000639;-0.004000;1.390613
0.106610;0.000934;-0.004000;1.479307
0.106710;0.001076;-0.004000;1.521667
0.106810;0.001158;-0.004000;1.546417
0.106910;0.001097;-0.004000;1.528234
0.107010;0.001182;-0.004000;1.553652
0.107110;0.001318;-0.004000;1.594485
0.107210;0.001365;-0.004000;1.608377
0.107310;0.001495;-0.004000;1.647563
0.107410;0.001697;-0.004000;1.708112
0.107510;0.001765;-0.004000;1.728552
0.107610;0.002451;-0.004000;1.934208
0.107710;0.002165;-0.004000;1.848349
0.107810;0.002498;-0.004000;1.948294
0.107910;0.002083;-0.004000;1.823814
0.108010;0.002035;-0.004000;1.809383
0.108110;0.001980;-0.004000;1.793066
0.108210;0.001963;-0.004000;1.787961
0.108310;0.001913;-0.004000;1.772996
0.108410;0.002033;-0.004000;1.808953
0.108510;0.002427;-0.004000;1.927090
0.108610;0.002453;-0.004000;1.934910
0.108710;0.002617;-0.004000;1.984141
0.108810;0.002680;-0.004000;2.003089
0.108910;0.002357;-0.004000;1.905949
0.109010;0.002307;-0.004000;1.891142
0.109110;0.002096;-0.004000;1.827889
0.109210;0.002524;-0.004000;1.956084
0.109310;0.002004;-0.004000;1.800330
0.109410;0.002394;-0.004000;1.917201
0.109510;0.002439;-0.004000;1.930754
0.109610;0.002372;-0.004000;1.910657
0.109710;0.002237;-0.004000;1.869946
0.109810;0.002241;-0.004000;1.871415
0.109910;0.001974;-0.004000;1.791064
0.110010;0.001924;-0.004000;1.776131
0.110110;0.001642;-0.004000;1.691482
0.110210;0.001441;-0.004000;1.631170
0.110310;0.001175;-0.004000;1.551406
0.110410;0.001323;-0.004000;1.595756
0.110510;0.001433;-0.004000;1.629028
0.110610;0.001354;-0.004000;1.605277
0.110710;0.001298;-0.004000;1.588422
0.110810;0.001451;-0.004000;1.634432
0.110910;0.001642;-0.004000;1.691506
0.111010;0.001928;-0.004000;1.777511
0.111110;0.001705;-0.004000;1.710457
0.111210;0.001551;-0.004000;1.664426
0.111310;0.001897;-0.004000;1.768062
0.111410;0.001678;-0.004000;1.702432
0.111510;0.002116;-0.004000;1.833671
0.111610;0.001673;-0.004000;1.701024
0.111710;0.001339;-0.004000;1.600727
0.111810;0.001557;-0.004000;1.666181
0.111910;0.002249;-0.004000;1.873781
0.112010;0.002624;-0.004000;1.986056
0.112110;0.002489;-0.004000;1.945709
0.112210;0.002068;-0.004000;1.819352
0.112310;0.001498;-0.004000;1.648539
0.112410;0.001350;-0.004000;1.603891
0.112510;0.001426;-0.004000;1.626685
0.112610;0.000840;-0.004000;1.451027
0.112710;0.000834;-0.004000;1.449191
0.112810;0.000273;-0.004000;1.280758
0.112910;0.001046;-0.004000;1.512905
0.113010;0.001055;-0.004000;1.515588
0.113110;0.001184;-0.004000;1.554242
0.113210;0.000151;-0.004000;1.244427
0.113310;0.000140;-0.004000;1.240910
0.113410;-0.000528;-0.004000;1.040446
0.113510;-0.000445;-0.004000;1.065635
0.113610;-0.000297;-0.004000;1.109943
0.113710;-0.001053;-0.004000;0.882987
0.113810;-0.001119;-0.004000;0.863169
0.113910;-0.001731;-0.004000;0.679559
0.114010;-0.001999;-0.004000;0.599308
0.114110;-0.002419;-0.004000;0.473332
0.114210;-0.002723;-0.004000;0.382063
0.114310;-0.003221;-0.004000;0.232834
0.114410;-0.004014;-0.004000;-0.005242
0.114510;-0.004615;-0.004000;-0.185656
0.114610;-0.004833;-0.004000;-0.250934
0.114710;-0.005029;-0.004000;-0.309837
0.114810;-0.005792;-0.004000;-0.538586
0.114910;-0.006316;-0.004000;-0.695852
0.115010;-0.006951;-0.004000;-0.886169
0.115110;-0.007298;-0.004000;-0.990519
0.115210;-0.007925;-0.004000;-1.178409
0.115310;-0.008159;-0.004000;-1.248767
0.115410;-0.008015;-0.004000;-1.205609
0.115510;-0.008333;-0.004000;-1.300790
0.115610;-0.007951;-0.004000;-1.186362
0.115711;-0.007729;-0.004000;-1.119605
0.115811;-0.008298;-0.004000;-1.290408
0.115911;-0.008465;-0.004000;-1.340550
0.116011;-0.008611;-0.004000;-1.384267
0.116111;-0.009031;-0.004000;-1.510233
0.116211;-0.008883;-0.004000;-1.465837
0.116311;-0.009216;-0.004000;-1.565771
0.116411;-0.009427;-0.004000;-1.629223
0.116511;-0.009296;-0.004000;-1.589676
0.116611;-0.009508;-0.004000;-1.653510
0.116711;-0.009487;-0.004000;-1.647165
0.116811;-0.009400;-0.004000;-1.620900
0.116911;-0.009393;-0.004000;-1.618879
0.117011;-0.009912;-0.004000;-1.774541
0.117111;-0.009525;-0.004000;-1.658644
0.117211;-0.009571;-0.004000;-1.672312
0.117311;-0.009586;-0.004000;-1.676814
0.117411;-0.009539;-0.004000;-1.662614
