#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1]
0.842076;0.007266;0.006637;0.006739;0.008084;0.009777;0.011596;0.012856;0.012173;0.010278;0.010032;0.008747;0.008515;4390.696693;0.452785;-0.007579
0.842176;0.007131;0.006504;0.006611;0.007937;0.009605;0.011416;0.012677;0.011984;0.010114;0.009819;0.008604;0.008364;4315.294713;0.452695;-0.007608
0.842276;0.007442;0.006854;0.006924;0.008264;0.009975;0.011840;0.013080;0.012408;0.010588;0.010225;0.008983;0.008685;4490.623107;0.452925;-0.007545
0.842376;0.007299;0.006669;0.006692;0.007934;0.009482;0.011172;0.012417;0.011838;0.010094;0.009929;0.008747;0.008527;4316.562763;0.453768;-0.007584
0.842476;0.007481;0.006894;0.006920;0.008195;0.009811;0.011545;0.012805;0.012213;0.010449;0.010185;0.008986;0.008727;4449.403415;0.453605;-0.007497
0.842576;0.007182;0.006480;0.006526;0.007797;0.009350;0.011031;0.012268;0.011654;0.009989;0.009728;0.008615;0.008384;4246.538052;0.453596;-0.007704
0.842676;0.007344;0.006717;0.006776;0.008062;0.009677;0.011388;0.012662;0.012008;0.010253;0.009998;0.008818;0.008576;4374.239372;0.453434;-0.007504
0.842776;0.007122;0.006440;0.006491;0.007752;0.009270;0.010885;0.012130;0.011525;0.009819;0.009643;0.008534;0.008343;4205.694652;0.453724;-0.007582
0.842876;0.007308;0.006641;0.006687;0.007932;0.009444;0.011064;0.012320;0.011739;0.010052;0.009865;0.008744;0.008524;4297.890361;0.453955;-0.007515
0.842976;0.007455;0.006845;0.006875;0.008181;0.009755;0.011422;0.012676;0.012044;0.010295;0.010105;0.008935;0.008692;4413.151621;0.453756;-0.007349
0.843076;0.007352;0.006695;0.006726;0.007968;0.009453;0.011055;0.012206;0.011639;0.010019;0.009858;0.008779;0.008536;4296.581940;0.454213;-0.007316
0.843176;0.007558;0.006967;0.007012;0.008340;0.009984;0.011768;0.012914;0.012262;0.010593;0.010238;0.009077;0.008751;4498.259332;0.453473;-0.007289
0.843276;0.007369;0.006712;0.006729;0.007981;0.009499;0.011141;0.012271;0.011709;0.010074;0.009886;0.008796;0.008536;4312.857510;0.454083;-0.007350
0.843376;0.007589;0.006987;0.006972;0.008239;0.009779;0.011453;0.012555;0.012015;0.010419;0.010189;0.009089;0.008772;4443.487620;0.454239;-0.007273
0.843476;0.007463;0.006792;0.006715;0.007909;0.009342;0.010895;0.011993;0.011531;0.010051;0.009944;0.008895;0.008632;4291.670563;0.454959;-0.007478
0.843576;0.007583;0.006953;0.006873;0.008080;0.009518;0.011082;0.012229;0.011776;0.010261;0.010124;0.009065;0.008793;4376.556759;0.454957;-0.007446
0.843676;0.007418;0.006734;0.006650;0.007803;0.009141;0.010562;0.011694;0.011274;0.009863;0.009817;0.008844;0.008620;4223.874210;0.455530;-0.007463
0.843776;0.007597;0.006966;0.006861;0.008036;0.009397;0.010868;0.012034;0.011598;0.010185;0.010071;0.009071;0.008808;4343.514873;0.455444;-0.007411
0.843876;0.007784;0.007155;0.007071;0.008303;0.009757;0.011311;0.012565;0.012085;0.010579;0.010409;0.009311;0.009008;4493.296523;0.455004;-0.007487
0.843976;0.007491;0.006814;0.006712;0.007910;0.009305;0.010823;0.012031;0.011622;0.010171;0.009999;0.008974;0.008703;4307.042207;0.455113;-0.007739
0.844076;0.007348;0.006613;0.006517;0.007666;0.008986;0.010430;0.011624;0.011256;0.009836;0.009778;0.008802;0.008538;4183.852432;0.455496;-0.007848
0.844176;0.007413;0.006751;0.006648;0.007817;0.009178;0.010661;0.011838;0.011449;0.010063;0.009866;0.008903;0.008592;4253.403648;0.455241;-0.007720
0.844276;0.007657;0.007046;0.006971;0.008187;0.009640;0.011219;0.012431;0.012001;0.010519;0.010244;0.009213;0.008859;4440.774454;0.454837;-0.007580
0.844376;0.007486;0.006822;0.006704;0.007862;0.009211;0.010682;0.011844;0.011483;0.010092;0.009931;0.008979;0.008670;4276.318529;0.455447;-0.007674
0.844476;0.007614;0.006990;0.006882;0.008086;0.009493;0.011041;0.012291;0.011896;0.010390;0.010159;0.009151;0.008821;4395.010195;0.455021;-0.007670
0.844576;0.007460;0.006785;0.006667;0.007808;0.009125;0.010530;0.011662;0.011317;0.009938;0.009835;0.008909;0.008640;4233.873961;0.455698;-0.007544
0.844676;0.007515;0.006856;0.006752;0.007944;0.009325;0.010835;0.012073;0.011684;0.010221;0.010007;0.009011;0.008706;4321.649339;0.455111;-0.007725
0.844776;0.007399;0.006682;0.006563;0.007707;0.008975;0.010336;0.011484;0.011184;0.009837;0.009731;0.008841;0.008581;4181.030520;0.455874;-0.007674
0.844876;0.007493;0.006856;0.006761;0.007952;0.009283;0.010700;0.011847;0.011469;0.010081;0.009869;0.008975;0.008685;4284.251946;0.455429;-0.007404
0.844976;0.007704;0.007106;0.007032;0.008257;0.009686;0.011211;0.012463;0.012028;0.010527;0.010259;0.009244;0.008938;4458.941252;0.454962;-0.007451
0.845076;0.007495;0.006854;0.006744;0.007887;0.009181;0.010531;0.011669;0.011333;0.010020;0.009832;0.008971;0.008687;4254.416344;0.455815;-0.007418
0.845176;0.007643;0.007025;0.006961;0.008156;0.009547;0.011006;0.012181;0.011726;0.010425;0.010073;0.009201;0.008832;4393.601512;0.455261;-0.007370
0.845276;0.007498;0.006819;0.006672;0.007797;0.009047;0.010334;0.011532;0.011257;0.009966;0.009811;0.008990;0.008696;4223.774441;0.456175;-0.007628
0.845376;0.007559;0.006938;0.006816;0.007983;0.009309;0.010676;0.011938;0.011618;0.010228;0.009964;0.009115;0.008778;4321.354014;0.455598;-0.007606
0.845476;0.007386;0.006703;0.006579;0.007702;0.008931;0.010190;0.011485;0.011209;0.009836;0.009708;0.008885;0.008618;4177.569088;0.456061;-0.007753
0.845576;0.007573;0.006980;0.006833;0.007971;0.009201;0.010449;0.011729;0.011450;0.010087;0.009914;0.009107;0.008828;4290.122232;0.456161;-0.007446
0.845676;0.007730;0.007167;0.007042;0.008262;0.009587;0.010908;0.012211;0.011878;0.010532;0.010192;0.009352;0.009014;4436.354996;0.455667;-0.007447
0.845776;0.007522;0.006886;0.006747;0.007909;0.009156;0.010371;0.011646;0.011375;0.010061;0.009805;0.009052;0.008771;4258.124311;0.456104;-0.007516
0.845876;0.007765;0.007193;0.007061;0.008259;0.009533;0.010759;0.012027;0.011729;0.010407;0.010097;0.009337;0.009037;4410.300953;0.456067;-0.007214
0.845976;0.007616;0.006959;0.006783;0.007902;0.009047;0.010147;0.011399;0.011216;0.009989;0.009784;0.009121;0.008864;4239.778949;0.456886;-0.007410
0.846076;0.007795;0.007208;0.007018;0.008183;0.009413;0.010615;0.011873;0.011682;0.010392;0.010128;0.009363;0.009053;4391.502989;0.456448;-0.007398
0.846176;0.007899;0.007304;0.007118;0.008303;0.009521;0.010717;0.011964;0.011803;0.010457;0.010230;0.009471;0.009171;4439.641069;0.456540;-0.007289
0.846276;0.007793;0.007163;0.006983;0.008139;0.009352;0.010533;0.011690;0.011529;0.010354;0.010015;0.009336;0.008991;4358.573573;0.456624;-0.007315
0.846376;0.007871;0.007261;0.007062;0.008269;0.009541;0.010756;0.011892;0.011804;0.010503;0.010196;0.009440;0.009095;4429.110582;0.456389;-0.007350
0.846476;0.007630;0.006976;0.006774;0.007938;0.009162;0.010281;0.011333;0.011297;0.010127;0.009798;0.009131;0.008825;4257.032797;0.456697;-0.007402
0.846576;0.007834;0.007247;0.007075;0.008299;0.009566;0.010753;0.011782;0.011704;0.010453;0.010071;0.009388;0.009046;4410.769761;0.456365;-0.007086
0.846676;0.007702;0.007032;0.006800;0.007944;0.009070;0.010098;0.011078;0.011152;0.009996;0.009783;0.009156;0.008911;4235.676415;0.457380;-0.007228
0.846776;0.007982;0.007364;0.007110;0.008265;0.009451;0.010501;0.011459;0.011547;0.010371;0.010110;0.009465;0.009196;4395.363467;0.457352;-0.007013
0.846876;0.007963;0.007301;0.007059;0.008278;0.009459;0.010532;0.011516;0.011595;0.010398;0.010116;0.009466;0.009173;4396.647841;0.457162;-0.007132
0.846976;0.007871;0.007191;0.006946;0.008125;0.009313;0.010351;0.011333;0.011493;0.010344;0.009985;0.009389;0.009065;4340.190823;0.457235;-0.007333
0.847076;0.007635;0.006900;0.006626;0.007771;0.008846;0.009758;0.010732;0.010961;0.009847;0.009630;0.009073;0.008825;4153.089325;0.457826;-0.007453
0.847176;0.007665;0.006955;0.006698;0.007881;0.009025;0.010027;0.011021;0.011238;0.010073;0.009724;0.009159;0.008845;4219.647593;0.457268;-0.007532
0.847276;0.007981;0.007352;0.007069;0.008279;0.009477;0.010522;0.011531;0.011758;0.010523;0.010172;0.009531;0.009188;4417.185715;0.457167;-0.007333
0.847376;0.007663;0.006953;0.006649;0.007810;0.008925;0.009870;0.010893;0.011183;0.010075;0.009695;0.009167;0.008853;4197.195000;0.457573;-0.007694
0.847476;0.007886;0.007204;0.006948;0.008167;0.009389;0.010445;0.011436;0.011656;0.010513;0.010015;0.009437;0.009056;4369.253876;0.456982;-0.007479
0.847576;0.007794;0.007067;0.006730;0.007880;0.008913;0.009743;0.010711;0.011076;0.009989;0.009707;0.009240;0.008976;4200.733197;0.458262;-0.007401
0.847676;0.007946;0.007253;0.006937;0.008112;0.009225;0.010121;0.011087;0.011413;0.010325;0.009930;0.009436;0.009125;4320.948552;0.457861;-0.007312
0.847776;0.008078;0.007390;0.007067;0.008294;0.009403;0.010321;0.011322;0.011672;0.010475;0.010135;0.009573;0.009303;4403.575450;0.457781;-0.007274
0.847876;0.007902;0.007185;0.006841;0.008060;0.009127;0.009977;0.010925;0.011321;0.010220;0.009810;0.009364;0.009101;4278.862782;0.458014;-0.007324
0.847976;0.008188;0.007496;0.007151;0.008410;0.009536;0.010447;0.011370;0.011730;0.010646;0.010195;0.009685;0.009391;4450.779895;0.457850;-0.007160
0.848076;0.008049;0.007332;0.006940;0.008116;0.009123;0.009913;0.010810;0.011298;0.010237;0.009861;0.009484;0.009217;4300.200247;0.458599;-0.007170
0.848176;0.008134;0.007416;0.007052;0.008279;0.009361;0.010226;0.011070;0.011579;0.010495;0.010059;0.009602;0.009284;4385.005116;0.458155;-0.007206
0.848276;0.007826;0.007087;0.006711;0.007908;0.008912;0.009700;0.010501;0.011075;0.010027;0.009605;0.009223;0.008968;4189.752906;0.458442;-0.007290
0.848376;0.008061;0.007374;0.006979;0.008185;0.009198;0.010010;0.010767;0.011341;0.010301;0.009861;0.009481;0.009216;4315.553426;0.458515;-0.007030
0.848476;0.007841;0.007050;0.006652;0.007821;0.008769;0.009482;0.010245;0.010907;0.009901;0.009535;0.009221;0.008986;4145.526628;0.459001;-0.007323
0.848576;0.008010;0.007271;0.006862;0.008102;0.009129;0.009922;0.010706;0.011328;0.010324;0.009839;0.009431;0.009165;4288.845623;0.458460;-0.007309
0.848676;0.008185;0.007474;0.007162;0.008471;0.009601;0.010507;0.011314;0.011816;0.010742;0.010103;0.009697;0.009356;4457.954743;0.457683;-0.007096
0.848776;0.007985;0.007216;0.006831;0.008069;0.009047;0.009783;0.010598;0.011271;0.010215;0.009707;0.009376;0.009159;4256.446806;0.458610;-0.007244
0.848877;0.008204;0.007448;0.007052;0.008328;0.009331;0.010082;0.010944;0.011602;0.010539;0.010004;0.009675;0.009397;4386.991036;0.458553;-0.007224
0.848977;0.008059;0.007262;0.006827;0.008095;0.009022;0.009680;0.010496;0.011208;0.010190;0.009747;0.009464;0.009263;4258.576865;0.459071;-0.007244
0.849077;0.008167;0.007409;0.006991;0.008247;0.009209;0.009925;0.010746;0.011458;0.010435;0.009865;0.009591;0.009335;4339.109607;0.458783;-0.007168
0.849177;0.007908;0.007097;0.006618;0.007822;0.008657;0.009220;0.009974;0.010783;0.009871;0.009421;0.009250;0.009066;4117.398437;0.459717;-0.007260
0.849277;0.008006;0.007214;0.006776;0.008010;0.008915;0.009575;0.010364;0.011143;0.010171;0.009608;0.009395;0.009144;4219.954217;0.459094;-0.007285
0.849377;0.008320;0.007612;0.007190;0.008501;0.009492;0.010284;0.011068;0.011841;0.010736;0.010106;0.009778;0.009479;4457.086200;0.458433;-0.007086
0.849477;0.008120;0.007320;0.006836;0.008118;0.009000;0.009637;0.010373;0.011194;0.010220;0.009709;0.009479;0.009283;4257.778923;0.459321;-0.007165
0.849577;0.008322;0.007551;0.007079;0.008413;0.009340;0.010069;0.010810;0.011617;0.010560;0.009968;0.009698;0.009480;4398.688720;0.458880;-0.007026
0.849677;0.008259;0.007390;0.006847;0.008112;0.008891;0.009420;0.010062;0.010980;0.010132;0.009695;0.009550;0.009385;4235.613836;0.460239;-0.007022
0.849777;0.008282;0.007445;0.006963;0.008276;0.009120;0.009748;0.010391;0.011282;0.010331;0.009763;0.009593;0.009403;4308.614016;0.459500;-0.006928
0.849877;0.008303;0.007432;0.006905;0.008180;0.008948;0.009450;0.010020;0.010955;0.010102;0.009668;0.009553;0.009419;4243.911106;0.460328;-0.006764
0.849977;0.008196;0.007307;0.006824;0.008144;0.008937;0.009505;0.010071;0.011010;0.010144;0.009561;0.009468;0.009282;4224.941669;0.459821;-0.006895
0.850077;0.008476;0.007655;0.007167;0.008525;0.009396;0.010049;0.010613;0.011552;0.010619;0.009983;0.009818;0.009597;4419.772971;0.459416;-0.006785
0.850177;0.008307;0.007385;0.006882;0.008223;0.009003;0.009552;0.010117;0.011126;0.010224;0.009683;0.009599;0.009388;4265.493921;0.459984;-0.006943
0.850277;0.008383;0.007497;0.007016;0.008385;0.009236;0.009881;0.010461;0.011399;0.010492;0.009844;0.009703;0.009477;4354.545543;0.459453;-0.006934
0.850377;0.008612;0.007738;0.007207;0.008603;0.009472;0.010131;0.010762;0.011768;0.010800;0.010199;0.009988;0.009735;4480.789393;0.459487;-0.007058
0.850477;0.008496;0.007568;0.006987;0.008311;0.009063;0.009576;0.010170;0.011224;0.010425;0.009849;0.009796;0.009597;4326.760885;0.460429;-0.007030
0.850577;0.008336;0.007330;0.006711;0.008001;0.008647;0.009023;0.009622;0.010729;0.009965;0.009545;0.009561;0.009461;4165.822209;0.461287;-0.007110
0.850677;0.008459;0.007501;0.006909;0.008216;0.008900;0.009332;0.009962;0.011048;0.010275;0.009690;0.009713;0.009559;4268.420591;0.460807;-0.007002
0.850777;0.008586;0.007666;0.007150;0.008553;0.009349;0.009908;0.010572;0.011592;0.010751;0.009981;0.009923;0.009694;4430.480409;0.459768;-0.006987
0.850877;0.008276;0.007251;0.006748;0.008123;0.008832;0.009279;0.009953;0.011011;0.010169;0.009459;0.009513;0.009343;4205.818089;0.460224;-0.007090
0.850977;0.008463;0.007476;0.006977;0.008398;0.009169;0.009696;0.010362;0.011400;0.010580;0.009762;0.009751;0.009532;4346.394186;0.459790;-0.007067
0.851077;0.008206;0.007204;0.006633;0.008079;0.008786;0.009243;0.009883;0.010971;0.010179;0.009464;0.009436;0.009324;4184.448292;0.460180;-0.007261
0.851177;0.008411;0.007457;0.006909;0.008344;0.009075;0.009577;0.010223;0.011324;0.010433;0.009677;0.009679;0.009517;4309.791539;0.459970;-0.007020
0.851277;0.008566;0.007627;0.007085;0.008567;0.009360;0.009921;0.010558;0.011659;0.010705;0.009962;0.009856;0.009700;4424.322782;0.459634;-0.007002
0.851377;0.008401;0.007366;0.006829;0.008255;0.008967;0.009450;0.010023;0.011181;0.010333;0.009561;0.009632;0.009455;4264.057658;0.460204;-0.007035
0.851477;0.008752;0.007786;0.007168;0.008610;0.009325;0.009804;0.010363;0.011543;0.010711;0.010012;0.010008;0.009868;4439.286100;0.460463;-0.006851
0.851577;0.008538;0.007470;0.006856;0.008269;0.008916;0.009299;0.009821;0.011043;0.010255;0.009598;0.009686;0.009599;4260.157313;0.460962;-0.006882
0.851677;0.008762;0.007757;0.007170;0.008603;0.009301;0.009738;0.010272;0.011464;0.010635;0.009885;0.009977;0.009836;4417.884824;0.460570;-0.006680
0.851777;0.008546;0.007411;0.006763;0.008157;0.008729;0.009007;0.009546;0.010818;0.010093;0.009470;0.009666;0.009605;4200.156838;0.461623;-0.006911
0.851877;0.008521;0.007500;0.006863;0.008358;0.009016;0.009412;0.010012;0.011202;0.010393;0.009681;0.009671;0.009649;4296.201548;0.460589;-0.006966
0.851977;0.008342;0.007197;0.006589;0.008031;0.008612;0.008884;0.009485;0.010730;0.009959;0.009279;0.009460;0.009415;4128.938794;0.461246;-0.007051
0.852077;0.008350;0.007273;0.006653;0.008140;0.008774;0.009140;0.009801;0.011001;0.010238;0.009400;0.009528;0.009431;4196.964828;0.460606;-0.007204
0.852177;0.008744;0.007704;0.007077;0.008567;0.009229;0.009627;0.010306;0.011487;0.010673;0.009882;0.009969;0.009840;4406.381575;0.460581;-0.006944
0.852277;0.008307;0.007206;0.006607;0.008109;0.008745;0.009113;0.009821;0.011032;0.010225;0.009339;0.009483;0.009371;4182.479698;0.460431;-0.007288
0.852377;0.008528;0.007464;0.006917;0.008455;0.009169;0.009602;0.010336;0.011531;0.010591;0.009637;0.009768;0.009594;4347.511579;0.459862;-0.007086
0.852477;0.008418;0.007278;0.006643;0.008091;0.008657;0.008888;0.009568;0.010847;0.010075;0.009293;0.009564;0.009493;4161.358729;0.461313;-0.007086
0.852577;0.008557;0.007448;0.006816;0.008325;0.008958;0.009272;0.009995;0.011269;0.010434;0.009528;0.009742;0.009632;4284.482032;0.460684;-0.007123
0.852677;0.008684;0.007583;0.006977;0.008531;0.009191;0.009516;0.010244;0.011473;0.010593;0.009713;0.009872;0.009768;4369.043426;0.460456;-0.006950
0.852777;0.008584;0.007429;0.006779;0.008283;0.008873;0.009115;0.009803;0.011101;0.010308;0.009433;0.009709;0.009651;4249.139963;0.461114;-0.006997
0.852877;0.008856;0.007721;0.007164;0.008709;0.009389;0.009725;0.010445;0.011688;0.010796;0.009800;0.010023;0.009905;4449.845904;0.460345;-0.006772
0.852977;0.008497;0.007369;0.006764;0.008322;0.008934;0.009199;0.009886;0.011167;0.010258;0.009354;0.009569;0.009584;4242.641859;0.460627;-0.006838
0.853077;0.008645;0.007534;0.006935;0.008552;0.009235;0.009589;0.010271;0.011514;0.010570;0.009569;0.009767;0.009700;4358.741442;0.460101;-0.006797
0.853177;0.008672;0.007527;0.006868;0.008450;0.009042;0.009289;0.009891;0.011206;0.010284;0.009505;0.009718;0.009752;4293.364235;0.460987;-0.006646
0.853277;0.008704;0.007551;0.006887;0.008454;0.009037;0.009307;0.009909;0.011252;0.010385;0.009513;0.009772;0.009764;4306.304689;0.461007;-0.006741
0.853377;0.008809;0.007638;0.006964;0.008528;0.009079;0.009323;0.009904;0.011260;0.010372;0.009571;0.009850;0.009830;4329.360753;0.461239;-0.006580
0.853477;0.008655;0.007422;0.006726;0.008292;0.008841;0.009049;0.009637;0.011068;0.010255;0.009394;0.009683;0.009673;4234.623595;0.461383;-0.006936
0.853577;0.008898;0.007774;0.007078;0.008701;0.009344;0.009608;0.010273;0.011656;0.010733;0.009771;0.010006;0.009964;4433.658618;0.460697;-0.006759
0.853677;0.008494;0.007302;0.006615;0.008265;0.008883;0.009084;0.009747;0.011106;0.010270;0.009259;0.009526;0.009559;4211.734862;0.460748;-0.006991
0.853777;0.008704;0.007491;0.006844;0.008517;0.009168;0.009471;0.010137;0.011507;0.010577;0.009502;0.009766;0.009750;4341.213987;0.460367;-0.006932
0.853877;0.008619;0.007386;0.006687;0.008345;0.008919;0.009128;0.009761;0.011185;0.010255;0.009374;0.009629;0.009704;4246.140995;0.461019;-0.006924
0.853977;0.008599;0.007351;0.006747;0.008422;0.009041;0.009345;0.010000;0.011438;0.010445;0.009359;0.009672;0.009625;4287.085157;0.460322;-0.007010
0.854077;0.008906;0.007779;0.007164;0.008887;0.009588;0.009970;0.010682;0.012087;0.010936;0.009836;0.010007;0.009985;4512.461380;0.459744;-0.006753
0.854177;0.008629;0.007392;0.006757;0.008372;0.008988;0.009187;0.009875;0.011333;0.010374;0.009347;0.009669;0.009663;4269.346581;0.460743;-0.006953
0.854277;0.008866;0.007667;0.007010;0.008649;0.009315;0.009544;0.010281;0.011729;0.010718;0.009671;0.009937;0.009936;4414.850096;0.460531;-0.006888
0.854377;0.008673;0.007431;0.006715;0.008343;0.008927;0.009037;0.009791;0.011262;0.010298;0.009350;0.009668;0.009735;4255.388502;0.461139;-0.006965
0.854477;0.008765;0.007525;0.006844;0.008535;0.009179;0.009366;0.010165;0.011578;0.010596;0.009484;0.009795;0.009804;4349.119444;0.460504;-0.006968
0.854577;0.008619;0.007308;0.006603;0.008278;0.008855;0.008924;0.009679;0.011123;0.010194;0.009216;0.009573;0.009651;4208.408779;0.461159;-0.006962
0.854677;0.008687;0.007394;0.006713;0.008400;0.009003;0.009155;0.009865;0.011306;0.010398;0.009300;0.009662;0.009693;4268.895726;0.460821;-0.006914
0.854777;0.008979;0.007728;0.007093;0.008825;0.009514;0.009773;0.010466;0.011906;0.010921;0.009735;0.010030;0.009984;4478.390347;0.460204;-0.006779
0.854877;0.008668;0.007368;0.006753;0.008482;0.009112;0.009308;0.009969;0.011453;0.010442;0.009280;0.009617;0.009681;4290.579654;0.460382;-0.006803
0.854977;0.008940;0.007717;0.007062;0.008791;0.009429;0.009657;0.010274;0.011738;0.010768;0.009614;0.009922;0.009982;4437.134714;0.460467;-0.006564
0.855077;0.008726;0.007400;0.006682;0.008306;0.008800;0.008882;0.009482;0.011038;0.010194;0.009155;0.009637;0.009745;4209.319822;0.461705;-0.006746
0.855177;0.008874;0.007640;0.006934;0.008623;0.009186;0.009354;0.010071;0.011543;0.010600;0.009469;0.009844;0.009894;4364.544330;0.460873;-0.006705
0.855277;0.008968;0.007757;0.007034;0.008808;0.009428;0.009629;0.010463;0.011908;0.010879;0.009729;0.010034;0.010045;4467.793150;0.460416;-0.006898
0.855377;0.008734;0.007447;0.006761;0.008523;0.009121;0.009245;0.010074;0.011509;0.010542;0.009348;0.009753;0.009753;4317.004184;0.460556;-0.006958
0.855477;0.008870;0.007616;0.007000;0.008831;0.009529;0.009762;0.010640;0.012043;0.010988;0.009632;0.009964;0.009896;4471.263093;0.459667;-0.006971
0.855577;0.008708;0.007390;0.006688;0.008471;0.009004;0.009125;0.009911;0.011391;0.010410;0.009261;0.009682;0.009750;4277.308954;0.460804;-0.006931
0.855677;0.008860;0.007623;0.006955;0.008749;0.009332;0.009561;0.010326;0.011815;0.010715;0.009533;0.009846;0.009929;4411.705176;0.460267;-0.006763
0.855777;0.008636;0.007273;0.006595;0.008350;0.008825;0.008984;0.009664;0.011238;0.010286;0.009115;0.009593;0.009652;4215.760107;0.461018;-0.006990
0.855877;0.008713;0.007436;0.006765;0.008573;0.009104;0.009322;0.009987;0.011533;0.010540;0.009304;0.009671;0.009748;4312.535716;0.460462;-0.006834
0.855977;0.008839;0.007577;0.006887;0.008719;0.009268;0.009460;0.010164;0.011744;0.010644;0.009463;0.009802;0.009914;4382.084449;0.460444;-0.006760
0.856077;0.008704;0.007370;0.006713;0.008514;0.009015;0.009161;0.009876;0.011437;0.010417;0.009144;0.009620;0.009671;4271.442645;0.460616;-0.006759
0.856177;0.008661;0.007375;0.006816;0.008713;0.009354;0.009646;0.010445;0.011869;0.010705;0.009314;0.009652;0.009648;4371.041545;0.459310;-0.006824
0.856277;0.008476;0.007213;0.006518;0.008400;0.008951;0.009142;0.009904;0.011335;0.010313;0.009039;0.009369;0.009483;4213.055365;0.460047;-0.006875
0.856377;0.008749;0.007494;0.006819;0.008685;0.009304;0.009507;0.010268;0.011719;0.010640;0.009382;0.009706;0.009756;4364.415070;0.459972;-0.006755
0.856477;0.008566;0.007204;0.006529;0.008339;0.008884;0.008992;0.009667;0.011216;0.010210;0.009008;0.009464;0.009519;4191.866807;0.460658;-0.006839
0.856577;0.008640;0.007314;0.006693;0.008549;0.009155;0.009379;0.010015;0.011552;0.010507;0.009181;0.009570;0.009589;4290.994004;0.459977;-0.006788
0.856677;0.008905;0.007665;0.007066;0.008958;0.009645;0.009955;0.010555;0.012087;0.010957;0.009577;0.009864;0.009906;4485.631315;0.459492;-0.006540
0.856777;0.008746;0.007404;0.006690;0.008539;0.009060;0.009203;0.009742;0.011378;0.010402;0.009206;0.009604;0.009784;4275.951738;0.460846;-0.006673
0.856877;0.008961;0.007632;0.006933;0.008780;0.009331;0.009521;0.010097;0.011719;0.010715;0.009423;0.009863;0.009974;4400.302104;0.460627;-0.006582
0.856977;0.008711;0.007338;0.006602;0.008447;0.008916;0.009024;0.009604;0.011240;0.010257;0.009100;0.009545;0.009748;4228.252111;0.461122;-0.006704
0.857077;0.008751;0.007416;0.006717;0.008607;0.009128;0.009345;0.010007;0.011575;0.010461;0.009215;0.009609;0.009776;4309.019013;0.460369;-0.006696
0.857177;0.008879;0.007563;0.006946;0.008951;0.009630;0.009997;0.010764;0.012188;0.011000;0.009590;0.009843;0.009861;4488.537832;0.459094;-0.006822
0.857277;0.008625;0.007252;0.006577;0.008542;0.009142;0.009374;0.010140;0.011667;0.010535;0.009229;0.009523;0.009616;4294.109502;0.459747;-0.007069
0.857377;0.008923;0.007625;0.006968;0.008907;0.009523;0.009805;0.010548;0.012060;0.010943;0.009538;0.009907;0.009889;4466.014856;0.459670;-0.006769
0.857477;0.008680;0.007344;0.006598;0.008453;0.008941;0.009070;0.009740;0.011365;0.010391;0.009144;0.009554;0.009684;4245.080234;0.460801;-0.006900
0.857577;0.008749;0.007456;0.006807;0.008710;0.009288;0.009535;0.010202;0.011795;0.010719;0.009338;0.009671;0.009753;4364.257284;0.459886;-0.006808
0.857677;0.008521;0.007127;0.006523;0.008435;0.008977;0.009203;0.009835;0.011492;0.010362;0.009015;0.009406;0.009494;4222.712288;0.459947;-0.006965
0.857777;0.008716;0.007374;0.006715;0.008621;0.009174;0.009433;0.010028;0.011706;0.010565;0.009242;0.009575;0.009735;4319.893780;0.460057;-0.006816
0.857877;0.008971;0.007703;0.007004;0.008965;0.009539;0.009823;0.010466;0.012112;0.010911;0.009568;0.009882;0.010021;4478.822737;0.459874;-0.006633
0.857977;0.008750;0.007398;0.006695;0.008597;0.009097;0.009296;0.009910;0.011569;0.010466;0.009167;0.009596;0.009746;4296.604927;0.460442;-0.006708
0.858077;0.008950;0.007675;0.006950;0.008914;0.009484;0.009772;0.010409;0.012013;0.010851;0.009528;0.009857;0.009992;4456.666647;0.459961;-0.006643
0.858177;0.008715;0.007325;0.006610;0.008493;0.008977;0.009153;0.009742;0.011424;0.010334;0.009099;0.009552;0.009671;4250.187638;0.460678;-0.006760
0.858277;0.008883;0.007546;0.006842;0.008774;0.009321;0.009587;0.010166;0.011840;0.010710;0.009389;0.009777;0.009847;4389.968304;0.460156;-0.006711
0.858377;0.008708;0.007334;0.006577;0.008474;0.008943;0.009090;0.009642;0.011386;0.010342;0.009124;0.009571;0.009676;4241.399392;0.460866;-0.006842
0.858477;0.008789;0.007448;0.006719;0.008644;0.009165;0.009403;0.009966;0.011651;0.010597;0.009281;0.009677;0.009775;4328.911393;0.460370;-0.006812
0.858577;0.008985;0.007655;0.006950;0.008910;0.009482;0.009769;0.010376;0.012042;0.010936;0.009562;0.009950;0.009995;4465.135253;0.460044;-0.006797
0.858677;0.008781;0.007398;0.006638;0.008556;0.009047;0.009256;0.009863;0.011579;0.010522;0.009206;0.009658;0.009803;4297.443588;0.460640;-0.006941
